"cas","ln_pm100","fitted_pm100","sezona","data_pm100"
2024-01-10 08:00:00,4.20005501664421,42.5564354667272,1,66.69
2024-01-10 09:00:00,4.25943518208769,32.315904497491,1,70.77
2024-01-10 10:00:00,4.17315574264639,24.4643433391891,1,64.92
2024-01-10 11:00:00,3.94410289889156,21.0607116655633,1,51.63
2024-01-10 12:00:00,3.85439389259151,18.8233084562038,1,47.2
2024-01-10 13:00:00,3.74809131374578,17.287301487249,1,42.44
2024-01-10 14:00:00,3.39350117502768,15.873255656162,1,29.77
2024-01-10 15:00:00,2.76631910922619,18.8831256396136,1,15.9
2024-01-10 16:00:00,3.18635263316264,29.0839773456226,1,24.2
2024-01-10 17:00:00,3.20355912075631,29.4866560239925,1,24.62
2024-01-10 18:00:00,3.2861605716738,27.8382893877208,1,26.74
2024-01-10 19:00:00,3.62540703115836,25.1666070009372,1,37.54
2024-01-10 20:00:00,3.3418011717055,31.1335910345102,1,28.27
2024-01-10 21:00:00,3.28690823526003,33.5454577919843,1,26.76
2024-01-10 22:00:00,3.56388296393925,35.6686244710407,1,35.3
2024-01-10 23:00:00,3.56189799235315,38.2385959722706,1,35.23
2024-01-11,3.64414356027254,37.5959297520679,1,38.25
2024-01-11 01:00:00,3.56133013316696,35.1643489727693,1,35.21
2024-01-11 02:00:00,3.50405476710186,35.5063626655868,1,33.25
2024-01-11 03:00:00,3.78759292704997,30.3748193975873,1,44.15
2024-01-11 04:00:00,3.65970807681366,34.5740272968882,1,38.85
2024-01-11 05:00:00,3.59703825044836,32.0638696359796,1,36.49
2024-01-11 06:00:00,3.59043938130068,36.7267571926325,1,36.25
2024-01-11 07:00:00,3.60794051160858,36.306089369058,1,36.89
2024-01-11 08:00:00,3.86702563949741,38.4521436461555,1,47.8
2024-01-11 09:00:00,3.94584455390366,33.5587809990041,1,51.72
2024-01-11 10:00:00,3.97968165390196,35.5610763423527,1,53.5
2024-01-11 11:00:00,3.7369550773455,25.436809638567,1,41.97
2024-01-11 12:00:00,3.97180020946401,26.953310883728,1,53.08
2024-01-11 13:00:00,4.11300274404063,22.6306354950891,1,61.13
2024-01-11 14:00:00,4.13708471589826,22.6886208821118,1,62.62
2024-01-11 15:00:00,4.23105838553792,27.2910014962712,1,68.79
2024-01-11 16:00:00,4.3112017288936,30.8620499108696,1,74.53
2024-01-11 17:00:00,3.73766961828337,22.7237512381241,1,42
2024-01-11 18:00:00,3.39785848039664,29.5258043712463,1,29.9
2024-01-11 19:00:00,3.53834721980939,27.8581875985056,1,34.41
2024-01-11 20:00:00,3.54066942694875,30.0492589925383,1,34.49
2024-01-11 21:00:00,3.35445511911002,16.8790608798504,1,28.63
2024-01-11 22:00:00,3.50645789231965,29.8072490319232,1,33.33
2024-01-11 23:00:00,3.60413822565885,21.2669106442597,1,36.75
2024-01-12,3.57710955327093,25.7925357201395,1,35.77
2024-01-12 01:00:00,3.42523937614239,27.7458929341601,1,30.73
2024-01-12 02:00:00,3.38099467434464,29.718559112468,1,29.4
2024-01-12 03:00:00,3.27032910645712,27.2860468016203,1,26.32
2024-01-12 04:00:00,2.80093319524892,30.763258377196,1,16.46
2024-01-12 05:00:00,2.69056488676119,26.7969275251461,1,14.74
2024-01-12 06:00:00,1.99061032797322,26.2789888913224,1,7.32
2024-01-12 07:00:00,1.47932922708708,21.5845588800115,1,4.39
2024-01-12 08:00:00,1.53686721959926,23.1320419935206,1,4.65
2024-01-12 09:00:00,2.2060741926132,29.3503662007496,1,9.08
2024-01-12 10:00:00,2.29958058397375,27.1035304748319,1,9.97
2024-01-12 11:00:00,2.40243042796376,22.5336079434862,1,11.05
2024-01-12 12:00:00,2.26799364822443,19.1571389589131,1,9.66
2024-01-12 13:00:00,2.19165353228676,22.1837411126688,1,8.95
2024-01-12 14:00:00,1.85002837735203,21.1834202786872,1,6.36
2024-01-12 15:00:00,2.05284085988266,24.1180215302577,1,7.79
2024-01-12 16:00:00,2.18041745901984,19.6409376638479,1,8.85
2024-01-12 17:00:00,2.40694510831829,23.378665792324,1,11.1
2024-01-12 18:00:00,2.10900034392138,23.5223027869827,1,8.24
2024-01-12 19:00:00,1.9387416595767,22.3967759288697,1,6.95
2024-01-12 20:00:00,2.12942147398486,30.2563257270159,1,8.41
2024-01-12 21:00:00,2.26072088889535,25.6846790237399,1,9.59
2024-01-12 22:00:00,2.35707327827812,21.6626819436231,1,10.56
2024-01-12 23:00:00,1.8229350866965,16.84525866153,1,6.19
2024-01-13,1.69744878975681,14.1261906605382,1,5.46
2024-01-13 01:00:00,1.57277392806251,12.5559639381302,1,4.82
2024-01-13 02:00:00,0.867100487683383,7.40519466638576,1,2.38
2024-01-13 03:00:00,0.797507195884188,6.68447254228682,1,2.22
2024-01-13 04:00:00,0.883767540168595,7.32033868166468,1,2.42
2024-01-13 05:00:00,0.482426149244293,7.3652190858762,1,1.62
2024-01-13 06:00:00,0.398776119957368,8.45609158038751,1,1.49
2024-01-13 07:00:00,0.824175442966349,11.6328018571525,1,2.28
2024-01-13 08:00:00,1.00795792039998,10.8159726434657,1,2.74
2024-01-13 09:00:00,1.38128181929635,13.4831332675756,1,3.98
2024-01-13 10:00:00,1.21491274436427,13.8736315919796,1,3.37
2024-01-13 11:00:00,1.31372366828506,10.2318850669986,1,3.72
2024-01-13 12:00:00,1.53901544813755,13.451693585409,1,4.66
2024-01-13 13:00:00,1.8213182714696,14.2137223722019,1,6.18
2024-01-13 14:00:00,1.92424865227413,7.81073761712059,1,6.85
2024-01-13 15:00:00,1.97129938306013,12.9611512947507,1,7.18
2024-01-13 16:00:00,2.24601474150565,11.9044396270091,1,9.45
2024-01-13 17:00:00,2.36085400111802,7.86536230184416,1,10.6
2024-01-13 18:00:00,2.23323501485925,8.16691124056936,1,9.33
2024-01-13 19:00:00,2.29455292129678,9.06649251459164,1,9.92
2024-01-13 20:00:00,2.29958058397375,9.1287479825312,1,9.97
2024-01-13 21:00:00,2.2975725511705,7.93635914233164,1,9.95
2024-01-13 22:00:00,2.13653050866396,9.73524241763966,1,8.47
2024-01-13 23:00:00,2.22786154679811,10.6820159346611,1,9.28
2024-01-14,1.98924327376169,10.047774448936,1,7.31
2024-01-14 01:00:00,1.870262530716,8.76475267240928,1,6.49
2024-01-14 02:00:00,1.83736998048011,10.2996854981501,1,6.28
2024-01-14 03:00:00,1.96711235670592,7.39683971475992,1,7.15
2024-01-14 04:00:00,1.90359895098359,6.06860468488103,1,6.71
2024-01-14 05:00:00,2.11866225483312,6.96525001414434,1,8.32
2024-01-14 06:00:00,2.14124194258528,9.71601335323896,1,8.51
2024-01-14 07:00:00,2.2060741926132,11.5095286714796,1,9.08
2024-01-14 08:00:00,2.44321622273379,9.73015372158556,1,11.51
2024-01-14 09:00:00,2.46809953147162,11.3910476057872,1,11.8
2024-01-14 10:00:00,2.2628042229822,10.9123124164004,1,9.61
2024-01-14 11:00:00,2.11021320034659,10.436091613182,1,8.25
2024-01-14 12:00:00,2.16791018966744,9.53938004658497,1,8.74
2024-01-14 13:00:00,2.43185742869818,9.47582685956936,1,11.38
2024-01-14 14:00:00,2.63188884013665,10.2129515208069,1,13.9
2024-01-14 15:00:00,2.57031952763613,10.7863946421557,1,13.07
2024-01-14 16:00:00,2.31055326264322,8.91966240755773,1,10.08
2024-01-14 17:00:00,2.36837283353205,9.45559858217333,1,10.68
2024-01-14 18:00:00,2.39333945626251,8.10812775075105,1,10.95
2024-01-14 19:00:00,2.40694510831829,11.2121589469465,1,11.1
2024-01-14 20:00:00,2.43711598595165,9.11445108394325,1,11.44
2024-01-14 21:00:00,2.47653840011748,9.27949605001789,1,11.9
2024-01-14 22:00:00,2.29253475714054,8.02043402273451,1,9.9
2024-01-14 23:00:00,2.33795223683134,7.53264328413758,1,10.36
2024-01-15,2.24283508858827,4.54872774575945,1,9.42
2024-01-15 01:00:00,2.28238238567653,3.63144993351645,1,9.8
2024-01-15 02:00:00,2.42568729012803,4.90282418189725,1,11.31
2024-01-15 03:00:00,2.43973493114128,3.90565726128882,1,11.47
2024-01-15 04:00:00,2.49979526228175,3.49020644153873,1,12.18
2024-01-15 05:00:00,2.48740352998659,3.64024434472521,1,12.03
2024-01-15 06:00:00,2.51446545202954,4.36301411904763,1,12.36
2024-01-15 07:00:00,2.52892353520477,4.25632680293969,1,12.54
2024-01-15 08:00:00,2.53051716104005,6.29291040071282,1,12.56
2024-01-15 09:00:00,2.40243042796376,5.5035396453649,1,11.05
2024-01-15 10:00:00,2.2170272046324,4.85994039669456,1,9.18
2024-01-15 11:00:00,2.13653050866396,7.06174259624289,1,8.47
2024-01-15 12:00:00,2.02022218201986,6.92009083770052,1,7.54
2024-01-15 13:00:00,1.44926916028128,4.8257729146087,1,4.26
2024-01-15 14:00:00,1.56653041142282,6.67763426207769,1,4.79
2024-01-15 15:00:00,1.7263316639056,4.04475569611615,1,5.62
2024-01-15 16:00:00,1.8099267731835,5.67915414457816,1,6.11
2024-01-15 17:00:00,2.12226153886276,7.53397569005865,1,8.35
