"","datum","typ_datumu","skutecne_hodnoty","fitted_hodnoty","predikovane_hodnoty","predikce_lower","predikce_upper"
"336",2024-01-15,"historie",12.13,9.58321737954322,NA,NA,NA
"337",2024-01-15 01:00:00,"historie",10.87,10.2736053496027,NA,NA,NA
"338",2024-01-15 02:00:00,"historie",11.36,10.8945887331077,NA,NA,NA
"339",2024-01-15 03:00:00,"historie",13.3,11.729745694396,NA,NA,NA
"340",2024-01-15 04:00:00,"historie",12.86,15.9852152577221,NA,NA,NA
"341",2024-01-15 05:00:00,"historie",14.42,13.0515481738233,NA,NA,NA
"342",2024-01-15 06:00:00,"historie",13.95,11.2258374291305,NA,NA,NA
"343",2024-01-15 07:00:00,"historie",14.55,13.4429358239526,NA,NA,NA
"344",2024-01-15 08:00:00,"historie",11.18,13.6583703212213,NA,NA,NA
"345",2024-01-15 09:00:00,"historie",10.23,12.0530720575481,NA,NA,NA
"346",2024-01-15 10:00:00,"historie",9.46,10.6846581094104,NA,NA,NA
"347",2024-01-15 11:00:00,"historie",9.06,11.5981267339006,NA,NA,NA
"348",2024-01-15 12:00:00,"historie",8.54,13.3705118824295,NA,NA,NA
"349",2024-01-15 13:00:00,"historie",6,11.4296779084278,NA,NA,NA
"350",2024-01-15 14:00:00,"historie",10.3,11.7688081679772,NA,NA,NA
"351",2024-01-15 15:00:00,"historie",9.58,11.1901315518896,NA,NA,NA
"352",2024-01-15 16:00:00,"historie",10.77,11.6419283450323,NA,NA,NA
"353",2024-01-15 17:00:00,"historie",14.66,13.594529498029,NA,NA,NA
"354",2024-01-15 18:00:00,"historie",19.52,14.7880279574836,NA,NA,NA
"355",2024-01-15 19:00:00,"historie",20.13,15.9233182558554,NA,NA,NA
"356",2024-01-15 20:00:00,"historie",16.57,14.177522943268,NA,NA,NA
"357",2024-01-15 21:00:00,"historie",13.23,14.0239956317922,NA,NA,NA
"358",2024-01-15 22:00:00,"historie",15.1,12.4009318059657,NA,NA,NA
"359",2024-01-15 23:00:00,"historie",15.14,10.3148149428344,NA,NA,NA
"360",2024-01-16,"historie",12.57,9.53739173432023,NA,NA,NA
"361",2024-01-16 01:00:00,"historie",6.6,9.9299737582011,NA,NA,NA
"362",2024-01-16 02:00:00,"historie",11.95,9.76940176537384,NA,NA,NA
"363",2024-01-16 03:00:00,"historie",9.52,7.33797044522831,NA,NA,NA
"364",2024-01-16 04:00:00,"historie",14.2,13.7314501569255,NA,NA,NA
"365",2024-01-16 05:00:00,"historie",17.49,10.905764126911,NA,NA,NA
"366",2024-01-16 06:00:00,"historie",13.77,11.4921456967781,NA,NA,NA
"367",2024-01-16 07:00:00,"historie",18.97,16.2893579902333,NA,NA,NA
"368",2024-01-16 08:00:00,"historie",15.33,17.9404065476086,NA,NA,NA
"369",2024-01-16 09:00:00,"historie",9.83,18.4487399772181,NA,NA,NA
"370",2024-01-16 10:00:00,"historie",9.14,14.9105734512854,NA,NA,NA
"371",2024-01-16 11:00:00,"historie",13.27,13.2232478357837,NA,NA,NA
"372",2024-01-16 12:00:00,"historie",15.49,14.5101938842292,NA,NA,NA
"373",2024-01-16 13:00:00,"historie",6.26,13.9937582465488,NA,NA,NA
"374",2024-01-16 14:00:00,"historie",6.95,11.4719406724009,NA,NA,NA
"375",2024-01-16 15:00:00,"historie",10.91,7.00895278689453,NA,NA,NA
"376",2024-01-16 16:00:00,"historie",14.9,13.8605434340542,NA,NA,NA
"377",2024-01-16 17:00:00,"historie",18.81,9.57908373508013,NA,NA,NA
"378",2024-01-16 18:00:00,"historie",18.29,17.5723323889936,NA,NA,NA
"379",2024-01-16 19:00:00,"historie",14.07,18.025660861822,NA,NA,NA
"380",2024-01-16 20:00:00,"historie",13.48,13.7054673953307,NA,NA,NA
"381",2024-01-16 21:00:00,"historie",14.37,17.7483799335427,NA,NA,NA
"382",2024-01-16 22:00:00,"historie",17,15.3319334446308,NA,NA,NA
"383",2024-01-16 23:00:00,"historie",17.36,9.35997766022182,NA,NA,NA
"384",2024-01-17,"historie",18.97,9.41939839468815,NA,NA,NA
"385",2024-01-17 01:00:00,"historie",15.13,14.0457941918794,NA,NA,NA
"386",2024-01-17 02:00:00,"historie",20.36,14.703565699097,NA,NA,NA
"387",2024-01-17 03:00:00,"historie",20.24,7.15613541715884,NA,NA,NA
"388",2024-01-17 04:00:00,"historie",65.8,9.15414911132521,NA,NA,NA
"389",2024-01-17 05:00:00,"historie",33.98,13.4287674992069,NA,NA,NA
"390",2024-01-17 06:00:00,"historie",28.94,15.4367433428296,NA,NA,NA
"391",2024-01-17 07:00:00,"historie",40.25,19.9070522470325,NA,NA,NA
"392",2024-01-17 08:00:00,"historie",46.13,16.589386124585,NA,NA,NA
"393",2024-01-17 09:00:00,"historie",45.12,13.2957689322417,NA,NA,NA
"394",2024-01-17 10:00:00,"historie",27.1,12.9573128229162,NA,NA,NA
"395",2024-01-17 11:00:00,"historie",35.22,14.9062511225179,NA,NA,NA
"396",2024-01-17 12:00:00,"historie",46.12,15.9644521961065,NA,NA,NA
"397",2024-01-17 13:00:00,"historie",49.64,15.2949064621985,NA,NA,NA
"398",2024-01-17 14:00:00,"historie",50.5,15.2217201284397,NA,NA,NA
"399",2024-01-17 15:00:00,"historie",62.43,15.3016828868514,NA,NA,NA
"400",2024-01-17 16:00:00,"historie",64.86,18.3444212929486,NA,NA,NA
"401",2024-01-17 17:00:00,"historie",69.19,19.3106751033893,NA,NA,NA
"402",2024-01-17 18:00:00,"historie",65.18,64.8641214780317,NA,NA,NA
"403",2024-01-17 19:00:00,"historie",61.25,24.0826340501535,NA,NA,NA
"404",2024-01-17 20:00:00,"historie",59.36,27.0632751311993,NA,NA,NA
"405",2024-01-17 21:00:00,"historie",60.11,31.0188543165329,NA,NA,NA
"406",2024-01-17 22:00:00,"historie",57.09,35.9623284902966,NA,NA,NA
"407",2024-01-17 23:00:00,"historie",49.55,32.2787871222321,NA,NA,NA
"408",2024-01-18,"historie",48.75,21.0190168424822,NA,NA,NA
"409",2024-01-18 01:00:00,"historie",41.23,30.5277058190022,NA,NA,NA
"410",2024-01-18 02:00:00,"historie",42.71,31.1380309226262,NA,NA,NA
"411",2024-01-18 03:00:00,"historie",42.63,41.0304610997455,NA,NA,NA
"412",2024-01-18 04:00:00,"historie",41.84,41.3519252674096,NA,NA,NA
"413",2024-01-18 05:00:00,"historie",52.87,50.5634266160798,NA,NA,NA
"414",2024-01-18 06:00:00,"historie",44.93,46.8916883911946,NA,NA,NA
"415",2024-01-18 07:00:00,"historie",23.46,51.976153632046,NA,NA,NA
"416",2024-01-18 08:00:00,"historie",11.66,42.8929920983608,NA,NA,NA
"417",2024-01-18 09:00:00,"historie",10.25,43.0560945790027,NA,NA,NA
"418",2024-01-18 10:00:00,"historie",10.31,41.1511110444093,NA,NA,NA
"419",2024-01-18 11:00:00,"historie",12.18,45.0304284219463,NA,NA,NA
"420",2024-01-18 12:00:00,"historie",11.8,39.4267553787352,NA,NA,NA
"421",2024-01-18 13:00:00,"historie",13.97,34.7730324030499,NA,NA,NA
"422",2024-01-18 14:00:00,"historie",20.99,31.6582120408026,NA,NA,NA
"423",2024-01-18 15:00:00,"historie",22.43,34.2394625838749,NA,NA,NA
"424",2024-01-18 16:00:00,"historie",22.88,31.7928304432098,NA,NA,NA
"425",2024-01-18 17:00:00,"historie",15.31,41.2271877696907,NA,NA,NA
"426",2024-01-18 18:00:00,"historie",16.57,33.2945179940522,NA,NA,NA
"427",2024-01-18 19:00:00,"historie",21.99,43.5497856987638,NA,NA,NA
"428",2024-01-18 20:00:00,"historie",11,37.9344555629173,NA,NA,NA
"429",2024-01-18 21:00:00,"historie",21.39,18.6399351021665,NA,NA,NA
"430",2024-01-18 22:00:00,"historie",20.64,11.7418818204929,NA,NA,NA
"431",2024-01-18 23:00:00,"historie",17.29,10.1686878537171,NA,NA,NA
"432",2024-01-19,"historie",17.47,11.7315430688707,NA,NA,NA
"433",2024-01-19 01:00:00,"historie",13.55,13.7930935951755,NA,NA,NA
"434",2024-01-19 02:00:00,"historie",15.02,11.6036473268574,NA,NA,NA
"435",2024-01-19 03:00:00,"historie",10.91,16.3660540923026,NA,NA,NA
"436",2024-01-19 04:00:00,"historie",14.6,23.6542673506883,NA,NA,NA
"437",2024-01-19 05:00:00,"historie",31.4,22.7404625793341,NA,NA,NA
"438",2024-01-19 06:00:00,"historie",51.66,22.2503402229819,NA,NA,NA
"439",2024-01-19 07:00:00,"historie",33.47,15.4594614527655,NA,NA,NA
"440",2024-01-19 08:00:00,"historie",24.44,16.6273855658713,NA,NA,NA
"441",2024-01-19 09:00:00,"historie",23.06,21.6281161606851,NA,NA,NA
"442",2024-01-19 10:00:00,"historie",14.22,10.4096628379363,NA,NA,NA
"443",2024-01-19 11:00:00,"historie",10.37,24.2245008200561,NA,NA,NA
"444",2024-01-19 12:00:00,"historie",10.66,17.9667629050779,NA,NA,NA
"445",2024-01-19 13:00:00,"historie",14.71,16.1238928516017,NA,NA,NA
"446",2024-01-19 14:00:00,"historie",15.22,15.0564313763438,NA,NA,NA
"447",2024-01-19 15:00:00,"historie",16.43,14.5382076130926,NA,NA,NA
"448",2024-01-19 16:00:00,"historie",14.99,15.0875290002995,NA,NA,NA
"449",2024-01-19 17:00:00,"historie",15.31,12.9648220166392,NA,NA,NA
"450",2024-01-19 18:00:00,"historie",23.42,17.4450669740424,NA,NA,NA
"451",2024-01-19 19:00:00,"historie",20.97,31.5690277259392,NA,NA,NA
"452",2024-01-19 20:00:00,"historie",15.9,42.7380540380722,NA,NA,NA
"453",2024-01-19 21:00:00,"historie",13.43,22.9407232257536,NA,NA,NA
"454",2024-01-19 22:00:00,"historie",14.61,21.559835122915,NA,NA,NA
"455",2024-01-19 23:00:00,"historie",14.72,19.1841386271995,NA,NA,NA
"456",2024-01-20,"historie",13.88,13.5991659620836,NA,NA,NA
"457",2024-01-20 01:00:00,"historie",12.76,10.9770936024028,NA,NA,NA
"458",2024-01-20 02:00:00,"historie",12.53,11.204414894042,NA,NA,NA
"459",2024-01-20 03:00:00,"historie",11.68,17.8703766489925,NA,NA,NA
"460",2024-01-20 04:00:00,"historie",12.33,16.7097892755123,NA,NA,NA
"461",2024-01-20 05:00:00,"historie",13.73,17.9979833704718,NA,NA,NA
"462",2024-01-20 06:00:00,"historie",15.25,14.5649312743501,NA,NA,NA
"463",2024-01-20 07:00:00,"historie",12.58,16.7614592881959,NA,NA,NA
"464",2024-01-20 08:00:00,"historie",14.6,23.3586141107095,NA,NA,NA
"465",2024-01-20 09:00:00,"historie",15.16,17.1377902151052,NA,NA,NA
"466",2024-01-20 10:00:00,"historie",11.38,16.6873817020655,NA,NA,NA
"467",2024-01-20 11:00:00,"historie",8.48,13.7229650657193,NA,NA,NA
"468",2024-01-20 12:00:00,"historie",7.25,14.3976214620822,NA,NA,NA
"469",2024-01-20 13:00:00,"historie",7.16,14.4518232540444,NA,NA,NA
"470",2024-01-20 14:00:00,"historie",13.17,12.0930384352386,NA,NA,NA
"471",2024-01-20 15:00:00,"historie",12.8,14.2252034677494,NA,NA,NA
"472",2024-01-20 16:00:00,"historie",14.04,12.0004945827001,NA,NA,NA
"473",2024-01-20 17:00:00,"historie",22.27,14.5421833425528,NA,NA,NA
"474",2024-01-20 18:00:00,"historie",22.12,15.5948357053959,NA,NA,NA
"475",2024-01-20 19:00:00,"historie",18.36,16.1817086439702,NA,NA,NA
"476",2024-01-20 20:00:00,"historie",16.68,15.6372678621121,NA,NA,NA
"477",2024-01-20 21:00:00,"historie",46,11.7608743154111,NA,NA,NA
"478",2024-01-20 22:00:00,"historie",34.74,15.8046996695208,NA,NA,NA
"479",2024-01-20 23:00:00,"historie",25.63,13.3421331002789,NA,NA,NA
"480",2024-01-21,"historie",26.64,11.36993985733,NA,NA,NA
"481",2024-01-21 01:00:00,"historie",62.47,9.37225272729035,NA,NA,NA
"482",2024-01-21 02:00:00,"historie",56.78,8.36707018108193,NA,NA,NA
"483",2024-01-21 03:00:00,"historie",45.29,9.37489286589368,NA,NA,NA
"484",2024-01-21 04:00:00,"historie",36.97,16.6860817368755,NA,NA,NA
"485",2024-01-21 05:00:00,"historie",51.62,13.7187874158956,NA,NA,NA
"486",2024-01-21 06:00:00,"historie",41.57,14.7458896004704,NA,NA,NA
"487",2024-01-21 07:00:00,"historie",52.59,25.0409828099423,NA,NA,NA
"488",2024-01-21 08:00:00,"historie",32.46,19.7924328849202,NA,NA,NA
"489",2024-01-21 09:00:00,"historie",33.8,15.8129761183775,NA,NA,NA
"490",2024-01-21 10:00:00,"historie",51.81,16.7591936595751,NA,NA,NA
"491",2024-01-21 11:00:00,"historie",39.71,43.9717172297104,NA,NA,NA
"492",2024-01-21 12:00:00,"historie",38.07,25.0542720116573,NA,NA,NA
"493",2024-01-21 13:00:00,"historie",52.03,21.2046509687996,NA,NA,NA
"494",2024-01-21 14:00:00,"historie",54.12,20.7160610015844,NA,NA,NA
"495",2024-01-21 15:00:00,"historie",44.34,55.3312756381696,NA,NA,NA
"496",2024-01-21 16:00:00,"historie",36.26,36.7609581519653,NA,NA,NA
"497",2024-01-21 17:00:00,"historie",30.25,39.2317883803333,NA,NA,NA
"498",2024-01-21 18:00:00,"historie",39.32,33.3006312492577,NA,NA,NA
"499",2024-01-21 19:00:00,"historie",41.95,45.9041231442832,NA,NA,NA
"500",2024-01-21 20:00:00,"historie",47.85,30.8733083149291,NA,NA,NA
"501",2024-01-21 21:00:00,"historie",43.96,40.2637619055186,NA,NA,NA
"502",2024-01-21 22:00:00,"historie",41.31,25.3195418611359,NA,NA,NA
"503",2024-01-21 23:00:00,"historie",27.97,25.3471792918782,NA,NA,NA
"504",2024-01-22,"historie",48.43,39.8628822266385,NA,NA,NA
"505",2024-01-22 01:00:00,"historie",42.69,28.9690708785411,NA,NA,NA
"506",2024-01-22 02:00:00,"historie",45.26,29.8193579432836,NA,NA,NA
"507",2024-01-22 03:00:00,"historie",43.67,47.9512801916509,NA,NA,NA
"508",2024-01-22 04:00:00,"historie",52.4,42.2445279692112,NA,NA,NA
"509",2024-01-22 05:00:00,"historie",51.71,35.7776828086507,NA,NA,NA
"510",2024-01-22 06:00:00,"historie",47.61,30.848801007268,NA,NA,NA
"511",2024-01-22 07:00:00,"historie",60.88,27.5677112270194,NA,NA,NA
"512",2024-01-22 08:00:00,"historie",65.8,32.8602788860672,NA,NA,NA
"513",2024-01-22 09:00:00,"historie",49.76,31.1497623392568,NA,NA,NA
"514",2024-01-22 10:00:00,"historie",50.33,45.6366605982151,NA,NA,NA
"515",2024-01-22 11:00:00,"historie",65.25,33.1331749106504,NA,NA,NA
"516",2024-01-22 12:00:00,"historie",95.26,31.2341028000715,NA,NA,NA
"517",2024-01-22 13:00:00,"historie",77.79,22.5803612388845,NA,NA,NA
"518",2024-01-22 14:00:00,"historie",75.11,42.8237168973829,NA,NA,NA
"519",2024-01-22 15:00:00,"historie",86.44,33.8777430115702,NA,NA,NA
"520",2024-01-22 16:00:00,"historie",88.26,34.4305885426497,NA,NA,NA
"521",2024-01-22 17:00:00,"historie",87.88,38.4800723057731,NA,NA,NA
"522",2024-01-22 18:00:00,"historie",83.45,49.7318158818306,NA,NA,NA
"523",2024-01-22 19:00:00,"historie",79.12,41.9016197847744,NA,NA,NA
"524",2024-01-22 20:00:00,"historie",73.26,39.1770807630478,NA,NA,NA
"525",2024-01-22 21:00:00,"historie",67.26,43.1021447120694,NA,NA,NA
"526",2024-01-22 22:00:00,"historie",64.24,50.6006788405115,NA,NA,NA
"527",2024-01-22 23:00:00,"historie",55.83,35.4930058863894,NA,NA,NA
"528",2024-01-23,"historie",32.03,37.3457248293911,NA,NA,NA
"529",2024-01-23 01:00:00,"historie",8.2,49.8370294163995,NA,NA,NA
"530",2024-01-23 02:00:00,"historie",5.65,69.6350707474953,NA,NA,NA
"531",2024-01-23 03:00:00,"historie",5.24,58.941825307647,NA,NA,NA
"532",2024-01-23 04:00:00,"historie",5.58,55.7190668318816,NA,NA,NA
"533",2024-01-23 05:00:00,"historie",6.17,63.2728723726876,NA,NA,NA
"534",2024-01-23 06:00:00,"historie",9.85,61.522977715706,NA,NA,NA
"535",2024-01-23 07:00:00,"historie",13.41,67.7867800367765,NA,NA,NA
"536",2024-01-23 08:00:00,"historie",125,57.3117277933352,NA,NA,NA
"537",2024-01-23 09:00:00,"historie",4.6,53.8171171178373,NA,NA,NA
"538",2024-01-23 10:00:00,"historie",4.18,58.2029351619266,NA,NA,NA
"539",2024-01-23 11:00:00,"historie",4.19,48.1720517035916,NA,NA,NA
"540",2024-01-23 12:00:00,"historie",4.34,43.0176464852566,NA,NA,NA
"541",2024-01-23 13:00:00,"historie",4.93,44.5421777781445,NA,NA,NA
"542",2024-01-23 14:00:00,"historie",4.94,24.1714117859208,NA,NA,NA
"543",2024-01-23 15:00:00,"historie",6.06,8.29928296105247,NA,NA,NA
"544",2024-01-23 16:00:00,"historie",10.48,6.88520820813076,NA,NA,NA
"545",2024-01-23 17:00:00,"historie",14.31,7.87804885508915,NA,NA,NA
"546",2024-01-23 18:00:00,"historie",12.86,8.55442427875424,NA,NA,NA
"547",2024-01-23 19:00:00,"historie",13.62,8.55579478424941,NA,NA,NA
"548",2024-01-23 20:00:00,"historie",12.87,13.4232388041675,NA,NA,NA
"549",2024-01-23 21:00:00,"historie",13.3,14.3571765781383,NA,NA,NA
"550",2024-01-23 22:00:00,"historie",12.34,120.912896453054,NA,NA,NA
"551",2024-01-23 23:00:00,"historie",11.74,3.0987716820803,NA,NA,NA
"552",2024-01-24,"historie",10.54,6.83491928192872,NA,NA,NA
"553",2024-01-24 01:00:00,"historie",11.69,6.09865537297539,NA,NA,NA
"554",2024-01-24 02:00:00,"historie",14.05,6.16268481949425,NA,NA,NA
"555",2024-01-24 03:00:00,"historie",14.08,7.75945612256302,NA,NA,NA
"556",2024-01-24 04:00:00,"historie",11.28,7.22392909162917,NA,NA,NA
"557",2024-01-24 05:00:00,"historie",9.2,8.68226743980511,NA,NA,NA
"558",2024-01-24 06:00:00,"historie",8.01,13.759176525842,NA,NA,NA
"559",2024-01-24 07:00:00,"historie",7.88,17.5953563366743,NA,NA,NA
"560",2024-01-24 08:00:00,"historie",7.22,13.8688620797941,NA,NA,NA
"561",2024-01-24 09:00:00,"historie",7.54,14.681182561692,NA,NA,NA
"562",2024-01-24 10:00:00,"historie",5.05,15.4463443102187,NA,NA,NA
"563",2024-01-24 11:00:00,"historie",6.09,14.6009420520974,NA,NA,NA
"564",2024-01-24 12:00:00,"historie",3.64,12.4525151823443,NA,NA,NA
"565",2024-01-24 13:00:00,"historie",3.23,12.5448624153493,NA,NA,NA
"566",2024-01-24 14:00:00,"historie",7.78,9.35385126119335,NA,NA,NA
"567",2024-01-24 15:00:00,"historie",4.63,12.9364830053216,NA,NA,NA
"568",2024-01-24 16:00:00,"historie",6.05,13.7720532222201,NA,NA,NA
"569",2024-01-24 17:00:00,"historie",10.72,15.8062062623198,NA,NA,NA
"570",2024-01-24 18:00:00,"historie",7.04,13.1931088207759,NA,NA,NA
"571",2024-01-24 19:00:00,"historie",5.75,11.3291201145428,NA,NA,NA
"572",2024-01-24 20:00:00,"historie",4.89,10.1787769914598,NA,NA,NA
"573",2024-01-24 21:00:00,"historie",5.16,12.6220780867877,NA,NA,NA
"574",2024-01-24 22:00:00,"historie",6.21,5.44147859960625,NA,NA,NA
"575",2024-01-24 23:00:00,"historie",5.62,9.42593665595008,NA,NA,NA
"576",2024-01-25,"historie",6.57,5.78573799571166,NA,NA,NA
"577",2024-01-25 01:00:00,"historie",6.31,8.19458960744826,NA,NA,NA
"578",2024-01-25 02:00:00,"historie",5.95,4.59363348214897,NA,NA,NA
"579",2024-01-25 03:00:00,"historie",8.82,5.06843528972942,NA,NA,NA
"580",2024-01-25 04:00:00,"historie",8.66,11.4929180302331,NA,NA,NA
"581",2024-01-25 05:00:00,"historie",13.34,6.0340510046233,NA,NA,NA
"582",2024-01-25 06:00:00,"historie",9.07,8.81473483816221,NA,NA,NA
"583",2024-01-25 07:00:00,"historie",8.64,13.9105188955784,NA,NA,NA
"584",2024-01-25 08:00:00,"historie",8.12,8.00838325400785,NA,NA,NA
"585",2024-01-25 09:00:00,"historie",6.85,7.08959650164092,NA,NA,NA
"586",2024-01-25 10:00:00,"historie",6.67,6.993619085018,NA,NA,NA
"587",2024-01-25 11:00:00,"historie",5.34,6.8051298121699,NA,NA,NA
"588",2024-01-25 12:00:00,"historie",4.13,7.51570567633598,NA,NA,NA
"589",2024-01-25 13:00:00,"historie",5.05,6.82036293568637,NA,NA,NA
"590",2024-01-25 14:00:00,"historie",8.43,7.35855319133164,NA,NA,NA
"591",2024-01-25 15:00:00,"historie",12.08,7.9065389944371,NA,NA,NA
"592",2024-01-25 16:00:00,"historie",16.21,6.95526769478953,NA,NA,NA
"593",2024-01-25 17:00:00,"historie",15.44,11.4227531243245,NA,NA,NA
"594",2024-01-25 18:00:00,"historie",15.88,10.4637814267952,NA,NA,NA
"595",2024-01-25 19:00:00,"historie",15.89,15.8676699435625,NA,NA,NA
"596",2024-01-25 20:00:00,"historie",16.02,10.0173743722856,NA,NA,NA
"597",2024-01-25 21:00:00,"historie",15.8,11.5726392209229,NA,NA,NA
"598",2024-01-25 22:00:00,"historie",17,7.12809054211241,NA,NA,NA
"599",2024-01-25 23:00:00,"historie",20.58,7.57394333773923,NA,NA,NA
"600",2024-01-26,"historie",15.33,7.94358258781996,NA,NA,NA
"601",2024-01-26 01:00:00,"historie",12.25,6.03607457649585,NA,NA,NA
"602",2024-01-26 02:00:00,"historie",13.13,5.17574464332458,NA,NA,NA
"603",2024-01-26 03:00:00,"historie",12.83,8.04439978479488,NA,NA,NA
"604",2024-01-26 04:00:00,"historie",20.11,9.88570335435492,NA,NA,NA
"605",2024-01-26 05:00:00,"historie",25.43,14.8681057900439,NA,NA,NA
"606",2024-01-26 06:00:00,"historie",32.33,18.5736167591055,NA,NA,NA
"607",2024-01-26 07:00:00,"historie",33.95,15.0650902281508,NA,NA,NA
"608",2024-01-26 08:00:00,"historie",42.6,15.7845085546759,NA,NA,NA
"609",2024-01-26 09:00:00,"historie",49.63,14.8767402795636,NA,NA,NA
"610",2024-01-26 10:00:00,"historie",44.46,17.087624320559,NA,NA,NA
"611",2024-01-26 11:00:00,"historie",31.27,15.6086492732579,NA,NA,NA
"612",2024-01-26 12:00:00,"historie",25.32,15.3437999368458,NA,NA,NA
"613",2024-01-26 13:00:00,"historie",23.21,19.5003666185129,NA,NA,NA
"614",2024-01-26 14:00:00,"historie",50.51,12.4714985110413,NA,NA,NA
"615",2024-01-26 15:00:00,"historie",62.31,12.3867458529756,NA,NA,NA
"616",2024-01-26 16:00:00,"historie",68.07,13.6059674179533,NA,NA,NA
"617",2024-01-26 17:00:00,"historie",60.38,13.6131520348977,NA,NA,NA
"618",2024-01-26 18:00:00,"historie",6.73,23.2917414450132,NA,NA,NA
"619",2024-01-26 19:00:00,"historie",3.86,22.8316277442755,NA,NA,NA
"620",2024-01-26 20:00:00,"historie",4.35,29.8269103096624,NA,NA,NA
"621",2024-01-26 21:00:00,"historie",5.12,31.4395805668633,NA,NA,NA
"622",2024-01-26 22:00:00,"historie",5.47,26.9491474363781,NA,NA,NA
"623",2024-01-26 23:00:00,"historie",4.6,36.5659569357464,NA,NA,NA
"624",2024-01-27,"historie",5.06,31.4244626228778,NA,NA,NA
"625",2024-01-27 01:00:00,"historie",6.67,22.5382014079805,NA,NA,NA
"626",2024-01-27 02:00:00,"historie",6.16,21.3836722779618,NA,NA,NA
"627",2024-01-27 03:00:00,"historie",6.88,24.3111561486202,NA,NA,NA
"628",2024-01-27 04:00:00,"historie",7.91,44.3588472948146,NA,NA,NA
"629",2024-01-27 05:00:00,"historie",8.75,50.8033450039971,NA,NA,NA
"630",2024-01-27 06:00:00,"historie",9.36,52.3829271929839,NA,NA,NA
"631",2024-01-27 07:00:00,"historie",9.83,44.0771554656525,NA,NA,NA
"632",2024-01-27 08:00:00,"historie",9.34,5.53253656540163,NA,NA,NA
"633",2024-01-27 09:00:00,"historie",10.11,5.09566170889291,NA,NA,NA
"634",2024-01-27 10:00:00,"historie",10.42,6.35992314827077,NA,NA,NA
"635",2024-01-27 11:00:00,"historie",10.16,6.81934576877921,NA,NA,NA
"636",2024-01-27 12:00:00,"historie",6.52,6.70558071871547,NA,NA,NA
"637",2024-01-27 13:00:00,"historie",5.41,5.54496496758458,NA,NA,NA
"638",2024-01-27 14:00:00,"historie",5.71,5.7985080960527,NA,NA,NA
"639",2024-01-27 15:00:00,"historie",7.89,8.44616089038724,NA,NA,NA
"640",2024-01-27 16:00:00,"historie",14.51,7.14677197380768,NA,NA,NA
"641",2024-01-27 17:00:00,"historie",15.39,9.33539167808135,NA,NA,NA
"642",2024-01-27 18:00:00,"historie",12.79,10.6827673675738,NA,NA,NA
"643",2024-01-27 19:00:00,"historie",11.61,10.7257972153093,NA,NA,NA
"644",2024-01-27 20:00:00,"historie",13.27,11.4422710685351,NA,NA,NA
"645",2024-01-27 21:00:00,"historie",17.05,12.8950460425248,NA,NA,NA
"646",2024-01-27 22:00:00,"historie",17.04,8.83716205700248,NA,NA,NA
"647",2024-01-27 23:00:00,"historie",18.86,11.144118021134,NA,NA,NA
"648",2024-01-28,"historie",15.73,10.7268122028204,NA,NA,NA
"649",2024-01-28 01:00:00,"historie",18.67,10.3720342752721,NA,NA,NA
"650",2024-01-28 02:00:00,"historie",15.94,7.23659518721529,NA,NA,NA
"651",2024-01-28 03:00:00,"historie",22.33,8.73176546346585,NA,NA,NA
"652",2024-01-28 04:00:00,"historie",13.36,7.61180306505396,NA,NA,NA
"653",2024-01-28 05:00:00,"historie",18.13,11.2807283817721,NA,NA,NA
"654",2024-01-28 06:00:00,"historie",24.2,17.7054857400602,NA,NA,NA
"655",2024-01-28 07:00:00,"historie",19.99,11.6903817883371,NA,NA,NA
"656",2024-01-28 08:00:00,"historie",22.46,12.2863243310813,NA,NA,NA
"657",2024-01-28 09:00:00,"historie",19.05,11.5752254363594,NA,NA,NA
"658",2024-01-28 10:00:00,"historie",24.65,14.5405814978383,NA,NA,NA
"659",2024-01-28 11:00:00,"historie",17.67,16.7894259792401,NA,NA,NA
"660",2024-01-28 12:00:00,"historie",13.31,14.7596252109489,NA,NA,NA
"661",2024-01-28 13:00:00,"historie",10.09,17.1629820723978,NA,NA,NA
"662",2024-01-28 14:00:00,"historie",15,13.3349830671746,NA,NA,NA
"663",2024-01-28 15:00:00,"historie",11.63,17.607320547034,NA,NA,NA
