"","datum","typ_datumu","skutecne_hodnoty","fitted_hodnoty","predikce","predikce_lower","predikce_upper"
"7242",2024-11-02 03:00:00,"historie",4.55,7.09518060592319,NA,NA,NA
"7243",2024-11-02 04:00:00,"historie",3.15,5.05933024484325,NA,NA,NA
"7244",2024-11-02 05:00:00,"historie",2.41,3.62330487350087,NA,NA,NA
"7245",2024-11-02 06:00:00,"historie",2.98,2.83030297707544,NA,NA,NA
"7246",2024-11-02 07:00:00,"historie",2.05,3.38121031444115,NA,NA,NA
"7247",2024-11-02 08:00:00,"historie",1.84,2.40853773880445,NA,NA,NA
"7248",2024-11-02 09:00:00,"historie",1.46,2.16801229568008,NA,NA,NA
"7249",2024-11-02 10:00:00,"historie",2.26,1.75009039137418,NA,NA,NA
"7250",2024-11-02 11:00:00,"historie",2.9,2.55343643594031,NA,NA,NA
"7251",2024-11-02 12:00:00,"historie",2.66,3.16873625582186,NA,NA,NA
"7252",2024-11-02 13:00:00,"historie",1.65,2.92718829298323,NA,NA,NA
"7253",2024-11-02 14:00:00,"historie",2.79,1.91096116078561,NA,NA,NA
"7254",2024-11-02 15:00:00,"historie",3.15,3.025737035672,NA,NA,NA
"7255",2024-11-02 16:00:00,"historie",4.39,3.36439825665937,NA,NA,NA
"7256",2024-11-02 17:00:00,"historie",6.92,4.51379863547057,NA,NA,NA
"7257",2024-11-02 18:00:00,"historie",11.22,6.77174033529459,NA,NA,NA
"7258",2024-11-02 19:00:00,"historie",12.44,10.449045159056,NA,NA,NA
"7259",2024-11-02 20:00:00,"historie",13.4,11.5447340123365,NA,NA,NA
"7260",2024-11-02 21:00:00,"historie",13.9,12.4298595613181,NA,NA,NA
"7261",2024-11-02 22:00:00,"historie",15.65,12.9373596239895,NA,NA,NA
"7262",2024-11-02 23:00:00,"historie",17.79,14.4709779359137,NA,NA,NA
"7263",2024-11-03,"historie",15.26,16.3251467022195,NA,NA,NA
"7264",2024-11-03 01:00:00,"historie",19.62,14.3495057465395,NA,NA,NA
"7265",2024-11-03 02:00:00,"historie",13.56,18.0215615073134,NA,NA,NA
"7266",2024-11-03 03:00:00,"historie",9.51,13.0695660481141,NA,NA,NA
"7267",2024-11-03 04:00:00,"historie",10.78,9.56840093242185,NA,NA,NA
"7268",2024-11-03 05:00:00,"historie",22.37,10.6907936637196,NA,NA,NA
"7269",2024-11-03 06:00:00,"historie",22.82,20.4384126861023,NA,NA,NA
"7270",2024-11-03 07:00:00,"historie",21.9,20.9295749036204,NA,NA,NA
"7271",2024-11-03 08:00:00,"historie",25.62,20.2907422324695,NA,NA,NA
"7272",2024-11-03 09:00:00,"historie",37.77,23.4244476177752,NA,NA,NA
"7273",2024-11-03 10:00:00,"historie",30.5,33.2169107825989,NA,NA,NA
"7274",2024-11-03 11:00:00,"historie",26.23,27.6848726120761,NA,NA,NA
"7275",2024-11-03 12:00:00,"historie",22.79,24.3380973383625,NA,NA,NA
"7276",2024-11-03 13:00:00,"historie",17.88,21.5539022976245,NA,NA,NA
"7277",2024-11-03 14:00:00,"historie",8.69,17.4117450046686,NA,NA,NA
"7278",2024-11-03 15:00:00,"historie",10.28,9.18079207257221,NA,NA,NA
"7279",2024-11-03 16:00:00,"historie",13.82,10.5959540817191,NA,NA,NA
"7280",2024-11-03 17:00:00,"historie",21.62,13.7243766279197,NA,NA,NA
"7281",2024-11-03 18:00:00,"historie",24.4,20.387893614149,NA,NA,NA
"7282",2024-11-03 19:00:00,"historie",25.18,22.7516759881277,NA,NA,NA
"7283",2024-11-03 20:00:00,"historie",23.71,23.4667426936683,NA,NA,NA
"7284",2024-11-03 21:00:00,"historie",30.9,22.3126653512378,NA,NA,NA
"7285",2024-11-03 22:00:00,"historie",28.52,28.2784582285874,NA,NA,NA
"7286",2024-11-03 23:00:00,"historie",31.26,26.4393148667831,NA,NA,NA
"7287",2024-11-04,"historie",29.62,28.7587978902177,NA,NA,NA
"7288",2024-11-04 01:00:00,"historie",38.45,27.5020857914993,NA,NA,NA
"7289",2024-11-04 02:00:00,"historie",39.18,34.7410451045543,NA,NA,NA
"7290",2024-11-04 03:00:00,"historie",28.05,35.4661204649995,NA,NA,NA
"7291",2024-11-04 04:00:00,"historie",25.84,26.4671382234091,NA,NA,NA
"7292",2024-11-04 05:00:00,"historie",25.32,24.626834231953,NA,NA,NA
"7293",2024-11-04 06:00:00,"historie",27.68,24.1869652035467,NA,NA,NA
"7294",2024-11-04 07:00:00,"historie",32.75,26.1718124876384,NA,NA,NA
"7295",2024-11-04 08:00:00,"historie",28.82,30.3972432435074,NA,NA,NA
"7296",2024-11-04 09:00:00,"historie",32.88,27.186807500741,NA,NA,NA
"7297",2024-11-04 10:00:00,"historie",35.92,30.5741301161405,NA,NA,NA
"7298",2024-11-04 11:00:00,"historie",36.7,33.1167930668945,NA,NA,NA
"7299",2024-11-04 12:00:00,"historie",21.6,33.8197711642436,NA,NA,NA
"7300",2024-11-04 13:00:00,"historie",12.28,21.176961652952,NA,NA,NA
"7301",2024-11-04 14:00:00,"historie",10.36,12.8057146449876,NA,NA,NA
"7302",2024-11-04 15:00:00,"historie",9.53,10.9453899201765,NA,NA,NA
"7303",2024-11-04 16:00:00,"historie",5.65,10.0961556047736,NA,NA,NA
"7304",2024-11-04 17:00:00,"historie",6.95,6.30977409352012,NA,NA,NA
"7305",2024-11-04 18:00:00,"historie",17.65,7.50909006801197,NA,NA,NA
"7306",2024-11-04 19:00:00,"historie",11.05,17.0408204737967,NA,NA,NA
"7307",2024-11-04 20:00:00,"historie",11.06,11.260430635147,NA,NA,NA
"7308",2024-11-04 21:00:00,"historie",17.82,11.239269540653,NA,NA,NA
"7309",2024-11-04 22:00:00,"historie",17.62,17.1157748889717,NA,NA,NA
"7310",2024-11-04 23:00:00,"historie",18.66,16.9707852278366,NA,NA,NA
"7311",2024-11-05,"historie",15.61,17.8780851227535,NA,NA,NA
"7312",2024-11-05 01:00:00,"historie",12.45,15.2845459647194,NA,NA,NA
"7313",2024-11-05 02:00:00,"historie",13.66,12.5069286131378,NA,NA,NA
"7314",2024-11-05 03:00:00,"historie",21.15,13.5561168897215,NA,NA,NA
"7315",2024-11-05 04:00:00,"historie",23.56,19.9589628781672,NA,NA,NA
"7316",2024-11-05 05:00:00,"historie",29.92,22.0195537351637,NA,NA,NA
"7317",2024-11-05 06:00:00,"historie",34.28,27.2999737705365,NA,NA,NA
"7318",2024-11-05 07:00:00,"historie",37.45,30.9375483682589,NA,NA,NA
"7319",2024-11-05 08:00:00,"historie",30.08,33.6268251261333,NA,NA,NA
"7320",2024-11-05 09:00:00,"historie",20.32,27.8267908057053,NA,NA,NA
"7321",2024-11-05 10:00:00,"historie",14.08,19.7063208755235,NA,NA,NA
"7322",2024-11-05 11:00:00,"historie",13.82,14.2270847572712,NA,NA,NA
"7323",2024-11-05 12:00:00,"historie",20.05,13.9494196299051,NA,NA,NA
"7324",2024-11-05 13:00:00,"historie",20.5,19.3453365266665,NA,NA,NA
"7325",2024-11-05 14:00:00,"historie",21.98,19.7339112127121,NA,NA,NA
"7326",2024-11-05 15:00:00,"historie",20.95,20.999436303895,NA,NA,NA
"7327",2024-11-05 16:00:00,"historie",25.11,20.1412065806223,NA,NA,NA
"7328",2024-11-05 17:00:00,"historie",22.46,23.6588823350873,NA,NA,NA
"7329",2024-11-05 18:00:00,"historie",26.68,21.4671530466807,NA,NA,NA
"7330",2024-11-05 19:00:00,"historie",29.74,25.0238815981335,NA,NA,NA
"7331",2024-11-05 20:00:00,"historie",32.97,27.6037399448952,NA,NA,NA
"7332",2024-11-05 21:00:00,"historie",30.08,30.3198391571923,NA,NA,NA
"7333",2024-11-05 22:00:00,"historie",34.45,28.0324485549602,NA,NA,NA
"7334",2024-11-05 23:00:00,"historie",23.51,31.6741678399978,NA,NA,NA
"7335",2024-11-06,"historie",26.33,22.6320132742057,NA,NA,NA
"7336",2024-11-06 01:00:00,"historie",28.1,25.0102703877751,NA,NA,NA
"7337",2024-11-06 02:00:00,"historie",24.5,26.5057249226153,NA,NA,NA
"7338",2024-11-06 03:00:00,"historie",27.08,23.491230142427,NA,NA,NA
"7339",2024-11-06 04:00:00,"historie",27.92,25.6644795424454,NA,NA,NA
"7340",2024-11-06 05:00:00,"historie",27.82,26.3820346574854,NA,NA,NA
"7341",2024-11-06 06:00:00,"historie",27.66,26.3155685912606,NA,NA,NA
"7342",2024-11-06 07:00:00,"historie",32.46,26.1958164897951,NA,NA,NA
"7343",2024-11-06 08:00:00,"historie",36.79,30.2026694526206,NA,NA,NA
"7344",2024-11-06 09:00:00,"historie",33.71,33.8027106622649,NA,NA,NA
"7345",2024-11-06 10:00:00,"historie",34.65,31.3539959777453,NA,NA,NA
"7346",2024-11-06 11:00:00,"historie",38.79,32.1726432957103,NA,NA,NA
"7347",2024-11-06 12:00:00,"historie",39.67,35.6095925658819,NA,NA,NA
"7348",2024-11-06 13:00:00,"historie",33.46,36.4010511963746,NA,NA,NA
"7349",2024-11-06 14:00:00,"historie",38.25,31.3636746596547,NA,NA,NA
"7350",2024-11-06 15:00:00,"historie",36.54,35.3313832676647,NA,NA,NA
"7351",2024-11-06 16:00:00,"historie",40.45,33.975785739711,NA,NA,NA
"7352",2024-11-06 17:00:00,"historie",39.26,37.2145968007581,NA,NA,NA
"7353",2024-11-06 18:00:00,"historie",41.08,36.2988557479888,NA,NA,NA
"7354",2024-11-06 19:00:00,"historie",41.05,37.8304714639027,NA,NA,NA
"7355",2024-11-06 20:00:00,"historie",41.56,37.856941752197,NA,NA,NA
"7356",2024-11-06 21:00:00,"historie",57.92,38.3187916425596,NA,NA,NA
"7357",2024-11-06 22:00:00,"historie",41.87,51.4893869977562,NA,NA,NA
"7358",2024-11-06 23:00:00,"historie",40.74,38.7495818379672,NA,NA,NA
"7359",2024-11-07,"historie",41.13,37.8443937341016,NA,NA,NA
"7360",2024-11-07 01:00:00,"historie",40.02,38.1785475080444,NA,NA,NA
"7361",2024-11-07 02:00:00,"historie",43.89,37.27749925657,NA,NA,NA
"7362",2024-11-07 03:00:00,"historie",43.15,40.4619664430601,NA,NA,NA
"7363",2024-11-07 04:00:00,"historie",40.45,39.8884167582425,NA,NA,NA
"7364",2024-11-07 05:00:00,"historie",43.38,37.6890814439553,NA,NA,NA
"7365",2024-11-07 06:00:00,"historie",42.8,40.1011151226127,NA,NA,NA
"7366",2024-11-07 07:00:00,"historie",40.7,39.6470298725808,NA,NA,NA
"7367",2024-11-07 08:00:00,"historie",38.65,37.9317663159866,NA,NA,NA
"7368",2024-11-07 09:00:00,"historie",40.36,36.2314042437653,NA,NA,NA
"7369",2024-11-07 10:00:00,"historie",35.65,37.6335507003559,NA,NA,NA
"7370",2024-11-07 11:00:00,"historie",32.29,33.7111363234881,NA,NA,NA
"7371",2024-11-07 12:00:00,"historie",25.74,30.8487826652827,NA,NA,NA
"7372",2024-11-07 13:00:00,"historie",27.74,25.1914171950307,NA,NA,NA
"7373",2024-11-07 14:00:00,"historie",27.08,26.8370686959888,NA,NA,NA
"7374",2024-11-07 15:00:00,"historie",25.03,26.2142252842422,NA,NA,NA
"7375",2024-11-07 16:00:00,"historie",23.41,24.3969307484756,NA,NA,NA
"7376",2024-11-07 17:00:00,"historie",21.55,22.9369760839928,NA,NA,NA
"7377",2024-11-07 18:00:00,"historie",23.35,21.2586357319081,NA,NA,NA
"7378",2024-11-07 19:00:00,"historie",29.1,22.7602258625591,NA,NA,NA
"7379",2024-11-07 20:00:00,"historie",30.52,27.612903832345,NA,NA,NA
"7380",2024-11-07 21:00:00,"historie",35.08,28.8030862283834,NA,NA,NA
"7381",2024-11-07 22:00:00,"historie",37.05,32.5985570032447,NA,NA,NA
"7382",2024-11-07 23:00:00,"historie",37.17,34.2617999858811,NA,NA,NA
"7383",2024-11-08,"historie",35.5,34.413978473826,NA,NA,NA
"7384",2024-11-08 01:00:00,"historie",37.97,33.0857050848316,NA,NA,NA
"7385",2024-11-08 02:00:00,"historie",37.24,35.150110617732,NA,NA,NA
"7386",2024-11-08 03:00:00,"historie",39.92,34.5944981309663,NA,NA,NA
"7387",2024-11-08 04:00:00,"historie",43.03,36.8292623662306,NA,NA,NA
"7388",2024-11-08 05:00:00,"historie",55.35,39.4167072004075,NA,NA,NA
"7389",2024-11-08 06:00:00,"historie",62.59,49.3632038988781,NA,NA,NA
"7390",2024-11-08 07:00:00,"historie",59.58,55.236986289218,NA,NA,NA
"7391",2024-11-08 08:00:00,"historie",53.76,53.08307368746,NA,NA,NA
"7392",2024-11-08 09:00:00,"historie",51.72,48.6082820892594,NA,NA,NA
"7393",2024-11-08 10:00:00,"historie",48.49,47.0601877941532,NA,NA,NA
"7394",2024-11-08 11:00:00,"historie",50.41,44.5075464489264,NA,NA,NA
"7395",2024-11-08 12:00:00,"historie",50.64,46.1016236782196,NA,NA,NA
"7396",2024-11-08 13:00:00,"historie",53.82,46.332362576708,NA,NA,NA
"7397",2024-11-08 14:00:00,"historie",55.26,48.9459416391468,NA,NA,NA
"7398",2024-11-08 15:00:00,"historie",57.23,50.1666710683784,NA,NA,NA
"7399",2024-11-08 16:00:00,"historie",57.1,51.8150616321307,NA,NA,NA
"7400",2024-11-08 17:00:00,"historie",62.89,51.7819619336628,NA,NA,NA
"7401",2024-11-08 18:00:00,"historie",73.82,56.4791907004272,NA,NA,NA
"7402",2024-11-08 19:00:00,"historie",70.56,65.2171488421267,NA,NA,NA
"7403",2024-11-08 20:00:00,"historie",68.88,62.8292433503343,NA,NA,NA
"7404",2024-11-08 21:00:00,"historie",70.68,61.6286793579857,NA,NA,NA
"7405",2024-11-08 22:00:00,"historie",72.08,63.1581065619146,NA,NA,NA
"7406",2024-11-08 23:00:00,"historie",99.89,64.3711269711862,NA,NA,NA
"7407",2024-11-09,"historie",62.2,86.104352994205,NA,NA,NA
"7408",2024-11-09 01:00:00,"historie",55.18,56.7893544502675,NA,NA,NA
"7409",2024-11-09 02:00:00,"historie",56.95,51.059270292673,NA,NA,NA
"7410",2024-11-09 03:00:00,"historie",50.26,52.4539255469965,NA,NA,NA
"7411",2024-11-09 04:00:00,"historie",42.89,46.9203841514036,NA,NA,NA
"7412",2024-11-09 05:00:00,"historie",48.92,40.7039877040215,NA,NA,NA
"7413",2024-11-09 06:00:00,"historie",63.05,45.6246618293809,NA,NA,NA
"7414",2024-11-09 07:00:00,"historie",60.35,57.0660212688345,NA,NA,NA
"7415",2024-11-09 08:00:00,"historie",49.89,54.9388000495633,NA,NA,NA
"7416",2024-11-09 09:00:00,"historie",48.73,46.4252595246124,NA,NA,NA
"7417",2024-11-09 10:00:00,"historie",49.11,45.4182053345639,NA,NA,NA
"7418",2024-11-09 11:00:00,"historie",49.62,45.6812591639345,NA,NA,NA
"7419",2024-11-09 12:00:00,"historie",37.41,46.0594562536429,NA,NA,NA
"7420",2024-11-09 13:00:00,"historie",33.56,35.8292135815362,NA,NA,NA
"7421",2024-11-09 14:00:00,"historie",34.67,32.4510026749665,NA,NA,NA
"7422",2024-11-09 15:00:00,"historie",41.55,33.2939811159964,NA,NA,NA
"7423",2024-11-09 16:00:00,"historie",49.72,38.9904544924617,NA,NA,NA
"7424",2024-11-09 17:00:00,"historie",47.26,45.6764261524439,NA,NA,NA
"7425",2024-11-09 18:00:00,"historie",38.98,43.6908823186186,NA,NA,NA
"7426",2024-11-09 19:00:00,"historie",44.13,36.8353679081747,NA,NA,NA
"7427",2024-11-09 20:00:00,"historie",50.56,41.0646019059072,NA,NA,NA
"7428",2024-11-09 21:00:00,"historie",47.62,46.3167573155291,NA,NA,NA
"7429",2024-11-09 22:00:00,"historie",47.08,43.9557109780515,NA,NA,NA
"7430",2024-11-09 23:00:00,"historie",42,43.5245608448023,NA,NA,NA
"7431",2024-11-10,"historie",45.31,39.3394173727118,NA,NA,NA
"7432",2024-11-10 01:00:00,"historie",45.63,42.0459474742567,NA,NA,NA
"7433",2024-11-10 02:00:00,"historie",41.79,42.3062265648473,NA,NA,NA
"7434",2024-11-10 03:00:00,"historie",48.98,39.1336442943745,NA,NA,NA
"7435",2024-11-10 04:00:00,"historie",55.82,45.0191571915217,NA,NA,NA
"7436",2024-11-10 05:00:00,"historie",57.64,50.5823020284329,NA,NA,NA
"7437",2024-11-10 06:00:00,"historie",57.61,52.1205336742975,NA,NA,NA
"7438",2024-11-10 07:00:00,"historie",56,52.1780252438335,NA,NA,NA
"7439",2024-11-10 08:00:00,"historie",57.19,50.9527533882892,NA,NA,NA
"7440",2024-11-10 09:00:00,"historie",61.3,51.9631600400152,NA,NA,NA
"7441",2024-11-10 10:00:00,"historie",66.33,55.3180420418084,NA,NA,NA
"7442",2024-11-10 11:00:00,"historie",66,59.4089581465112,NA,NA,NA
"7443",2024-11-10 12:00:00,"historie",62.14,59.2554704751229,NA,NA,NA
"7444",2024-11-10 13:00:00,"historie",71.18,56.260755124529,NA,NA,NA
"7445",2024-11-10 14:00:00,"historie",76.49,63.5203435912784,NA,NA,NA
"7446",2024-11-10 15:00:00,"historie",76.17,67.828809126342,NA,NA,NA
"7447",2024-11-10 16:00:00,"historie",80.29,67.72223728747,NA,NA,NA
"7448",2024-11-10 17:00:00,"historie",111.56,71.0919170936583,NA,NA,NA
"7449",2024-11-10 18:00:00,"historie",87.9,95.3575489841927,NA,NA,NA
"7450",2024-11-10 19:00:00,"historie",82.79,77.5176638564872,NA,NA,NA
"7451",2024-11-10 20:00:00,"historie",54.98,73.6503647297489,NA,NA,NA
"7452",2024-11-10 21:00:00,"historie",48.42,51.2967519098584,NA,NA,NA
"7453",2024-11-10 22:00:00,"historie",39.95,45.7419413448636,NA,NA,NA
"7454",2024-11-10 23:00:00,"historie",43,38.4694455888377,NA,NA,NA
"7455",2024-11-11,"historie",30.62,40.9084483887358,NA,NA,NA
"7456",2024-11-11 01:00:00,"historie",32.97,30.1903361077271,NA,NA,NA
"7457",2024-11-11 02:00:00,"historie",27.97,32.0773174211067,NA,NA,NA
"7458",2024-11-11 03:00:00,"historie",27.38,27.620151133568,NA,NA,NA
"7459",2024-11-11 04:00:00,"historie",33.24,26.9803077701793,NA,NA,NA
"7460",2024-11-11 05:00:00,"historie",31.62,31.9105340195479,NA,NA,NA
"7461",2024-11-11 06:00:00,"historie",33.18,30.4612958656675,NA,NA,NA
"7462",2024-11-11 07:00:00,"historie",32.77,31.7177717366133,NA,NA,NA
"7463",2024-11-11 08:00:00,"historie",28.16,31.3186658040415,NA,NA,NA
"7464",2024-11-11 09:00:00,"historie",26.17,27.3374629791043,NA,NA,NA
"7465",2024-11-11 10:00:00,"historie",25.87,25.5543703238113,NA,NA,NA
"7466",2024-11-11 11:00:00,"historie",21.18,25.226081276665,NA,NA,NA
"7467",2024-11-11 12:00:00,"historie",20.26,21.0744827511325,NA,NA,NA
"7468",2024-11-11 13:00:00,"historie",21.08,20.1871009936393,NA,NA,NA
"7469",2024-11-11 14:00:00,"historie",25.1,20.8363757706726,NA,NA,NA
"7470",2024-11-11 15:00:00,"historie",29.26,24.2561656983969,NA,NA,NA
"7471",2024-11-11 16:00:00,"historie",31.92,27.7573110980645,NA,NA,NA
"7472",2024-11-11 17:00:00,"historie",38.15,29.9877657957056,NA,NA,NA
"7473",2024-11-11 18:00:00,"historie",38.08,35.1508766030702,NA,NA,NA
"7474",2024-11-11 19:00:00,"historie",37.4,35.1642141685208,NA,NA,NA
"7475",2024-11-11 20:00:00,"historie",34.29,34.6674523869855,NA,NA,NA
"7476",2024-11-11 21:00:00,"historie",33.13,32.143954473691,NA,NA,NA
"7477",2024-11-11 22:00:00,"historie",29.77,31.1961251653887,NA,NA,NA
"7478",2024-11-11 23:00:00,"historie",31.47,28.3813586321293,NA,NA,NA
"7479",2024-11-12,"historie",29.59,29.7968818848315,NA,NA,NA
"7480",2024-11-12 01:00:00,"historie",33.8,28.2107533677069,NA,NA,NA
"7481",2024-11-12 02:00:00,"historie",27.49,31.7255510330458,NA,NA,NA
"7482",2024-11-12 03:00:00,"historie",26.38,26.4281638721302,NA,NA,NA
"7483",2024-11-12 04:00:00,"historie",29.92,25.4524229493809,NA,NA,NA
"7484",2024-11-12 05:00:00,"historie",28.97,28.4234531832837,NA,NA,NA
"7485",2024-11-12 06:00:00,"historie",22.4,27.6175549000459,NA,NA,NA
"7486",2024-11-12 07:00:00,"historie",16.36,21.9776681024506,NA,NA,NA
"7487",2024-11-12 08:00:00,"historie",16.18,16.5962081777564,NA,NA,NA
"7488",2024-11-12 09:00:00,"historie",18.26,16.3636188101108,NA,NA,NA
"7489",2024-11-12 10:00:00,"historie",19.85,18.1457668651411,NA,NA,NA
"7490",2024-11-12 11:00:00,"historie",19.49,19.4917144901855,NA,NA,NA
"7491",2024-11-12 12:00:00,"historie",16.62,19.1482831854416,NA,NA,NA
"7492",2024-11-12 13:00:00,"historie",15.41,16.60126698041,NA,NA,NA
"7493",2024-11-12 14:00:00,"historie",13.13,15.4864027871573,NA,NA,NA
"7494",2024-11-12 15:00:00,"historie",12.47,13.3998565186129,NA,NA,NA
"7495",2024-11-12 16:00:00,"historie",19.82,12.7548937176157,NA,NA,NA
"7496",2024-11-12 17:00:00,"historie",29.79,19.1677577182923,NA,NA,NA
"7497",2024-11-12 18:00:00,"historie",28.3,27.5191632359402,NA,NA,NA
"7498",2024-11-12 19:00:00,"historie",26.59,26.3833176960538,NA,NA,NA
"7499",2024-11-12 20:00:00,"historie",29.08,25.0286638414614,NA,NA,NA
"7500",2024-11-12 21:00:00,"historie",29.15,27.1443486472744,NA,NA,NA
"7501",2024-11-12 22:00:00,"historie",36.1,27.2629075189145,NA,NA,NA
"7502",2024-11-12 23:00:00,"historie",38.19,33.0196656408414,NA,NA,NA
"7503",2024-11-13,"historie",34.92,34.8248165102481,NA,NA,NA
"7504",2024-11-13 01:00:00,"historie",30.15,32.2751288007067,NA,NA,NA
"7505",2024-11-13 02:00:00,"historie",23.38,28.3982532720706,NA,NA,NA
"7506",2024-11-13 03:00:00,"historie",20,22.6856673899862,NA,NA,NA
"7507",2024-11-13 04:00:00,"historie",17.69,19.7305537910214,NA,NA,NA
"7508",2024-11-13 05:00:00,"historie",20.2,17.6583365861533,NA,NA,NA
"7509",2024-11-13 06:00:00,"historie",17.49,19.807652640723,NA,NA,NA
"7510",2024-11-13 07:00:00,"historie",18.18,17.40726702761,NA,NA,NA
"7511",2024-11-13 08:00:00,"historie",19.26,17.9726403179455,NA,NA,NA
"7512",2024-11-13 09:00:00,"historie",20.67,18.8828276652599,NA,NA,NA
"7513",2024-11-13 10:00:00,"historie",15.08,20.0811623056784,NA,NA,NA
"7514",2024-11-13 11:00:00,"historie",13.62,15.1765449629022,NA,NA,NA
"7515",2024-11-13 12:00:00,"historie",10.45,13.8283208580369,NA,NA,NA
"7516",2024-11-13 13:00:00,"historie",10.46,10.8987126484013,NA,NA,NA
"7517",2024-11-13 14:00:00,"historie",7.34,10.8563335715654,NA,NA,NA
"7518",2024-11-13 15:00:00,"historie",8.97,7.89730170692167,NA,NA,NA
"7519",2024-11-13 16:00:00,"historie",10.18,9.37515962624166,NA,NA,NA
"7520",2024-11-13 17:00:00,"historie",12.56,10.446369623544,NA,NA,NA
"7521",2024-11-13 18:00:00,"historie",13.28,12.5530979316688,NA,NA,NA
"7522",2024-11-13 19:00:00,"historie",15.68,13.180072017684,NA,NA,NA
"7523",2024-11-13 20:00:00,"historie",15.9,15.268950302646,NA,NA,NA
"7524",2024-11-13 21:00:00,"historie",20.34,15.4754218607593,NA,NA,NA
"7525",2024-11-13 22:00:00,"historie",18.87,19.2722195896472,NA,NA,NA
"7526",2024-11-13 23:00:00,"historie",15.33,18.0818363001112,NA,NA,NA
"7527",2024-11-14,"historie",17.29,15.067691431609,NA,NA,NA
"7528",2024-11-14 01:00:00,"historie",15.9,16.7654532226873,NA,NA,NA
"7529",2024-11-14 02:00:00,"historie",22.95,15.5799219639577,NA,NA,NA
"7530",2024-11-14 03:00:00,"historie",16.42,21.5768735872592,NA,NA,NA
"7531",2024-11-14 04:00:00,"historie",14.46,16.0817886248697,NA,NA,NA
"7532",2024-11-14 05:00:00,"historie",13.49,14.3688666383122,NA,NA,NA
"7533",2024-11-14 06:00:00,"historie",17.44,13.4991219891156,NA,NA,NA
"7534",2024-11-14 07:00:00,"historie",27.11,16.9295174405448,NA,NA,NA
"7535",2024-11-14 08:00:00,"historie",23.92,25.0530459715729,NA,NA,NA
"7536",2024-11-14 09:00:00,"historie",11.33,22.5104390760265,NA,NA,NA
"7537",2024-11-14 10:00:00,"historie",9.13,11.6344069639404,NA,NA,NA
"7538",2024-11-14 11:00:00,"historie",12.72,9.57568291332218,NA,NA,NA
"7539",2024-11-14 12:00:00,"historie",20.79,12.7909804300212,NA,NA,NA
"7540",2024-11-14 13:00:00,"historie",18.3,19.7444362404606,NA,NA,NA
"7541",2024-11-14 14:00:00,"historie",12.61,17.6743747736265,NA,NA,NA
"7542",2024-11-14 15:00:00,"historie",8.43,12.7181293422354,NA,NA,NA
"7543",2024-11-14 16:00:00,"historie",7.77,8.8833630359442,NA,NA,NA
"7544",2024-11-14 17:00:00,"historie",5.59,8.22619783958615,NA,NA,NA
"7545",2024-11-14 18:00:00,"historie",5.5,6.11496539886207,NA,NA,NA
"7546",2024-11-14 19:00:00,"historie",7.47,5.9885666299155,NA,NA,NA
"7547",2024-11-14 20:00:00,"historie",4.64,7.81065948727775,NA,NA,NA
"7548",2024-11-14 21:00:00,"historie",4.34,5.10620999260386,NA,NA,NA
"7549",2024-11-14 22:00:00,"historie",4.18,4.78352360876415,NA,NA,NA
"7550",2024-11-14 23:00:00,"historie",2.49,4.60020549303018,NA,NA,NA
"7551",2024-11-15,"historie",1.98,2.89053570343146,NA,NA,NA
"7552",2024-11-15 01:00:00,"historie",1.92,2.3389246503588,NA,NA,NA
"7553",2024-11-15 02:00:00,"historie",3.12,2.25514606052912,NA,NA,NA
"7554",2024-11-15 03:00:00,"historie",5.28,3.4397994900915,NA,NA,NA
"7555",2024-11-15 04:00:00,"historie",4.3,5.46430401589066,NA,NA,NA
"7556",2024-11-15 05:00:00,"historie",7.1,4.55814266212193,NA,NA,NA
"7557",2024-11-15 06:00:00,"historie",6.18,7.10407593010632,NA,NA,NA
