hour,total_temp,total_hum,total_pressure,total_windSpeed,total_windImpact,total_volume,total_pm,avg_no2,vehicle_count
01/08/2024,19.775,98.55,95905,2.084505,5.88,0.0875,1324,64.4048,285
01/08/2024 01:00,19.325,99.925,95920,1.19803275,3.48,0,1242,25.75152,437
01/08/2024 02:00,19.375,97.675,95962.5,1.060663,3.72,0,1118,14.63679684,1097
01/08/2024 03:00,22.525,86.775,95577.5,1.93090575,4.44,0,1089,10.77129053,4254
01/08/2024 04:00,26.425,70.95,94727.5,1.36374,4.44,0,949,3.473265263,6585
01/08/2024 05:00,28.5,61.3,94157.5,1.932375,4.8,0,1131,7.5731905,7218
01/08/2024 06:00,31.55,52.075,93840,1.987445,5.88,0,913,1.788000895,7281
01/08/2024 07:00,30.33333333,54.5,93776.66667,2.88443,8.16,0,881,0.83599995,7039
01/08/2024 08:00,31.525,50.075,93585,4.12184,11.52,0,761,1.034315842,6704
01/08/2024 09:00,30.575,52.025,93502.5,3.1263975,9.12,0,711,2.0809152,7472
01/08/2024 10:00,32.2,47.625,93347.5,4.25582,10.56,0,795,1.486992053,6773
01/08/2024 11:00,31.875,46.85,93257.5,3.2633275,9.72,0,765,2.2905839,7167
01/08/2024 12:00,30.95,48.775,93502.5,2.874265,6.96,0,612,3.723641579,8196
01/08/2024 13:00,30.75,49.85,93520,2.160955,6.84,0,675,5.58212,8132
01/08/2024 14:00,29.65,56.6,93747.5,1.30613725,3.84,0,626,15.51489789,7388
01/08/2024 15:00,27.45,67.65,94067.5,0.77641925,2.64,0,759,18.2650565,6584
01/08/2024 16:00,24.225,78.425,94590,5.7973725,19.44,0,692,36.14987368,5275
01/08/2024 17:00,21.125,95.15,95307.5,2.9524375,7.92,0.9625,754,94.71703,3837
01/08/2024 18:00,20.35,99.425,95487.5,1.03348525,3.72,0.6125,804,81.82129474,2910
01/08/2024 19:00,20.1,100,95546.66667,0.870914333,4.48,0.116666667,656,46.29849412,1433
01/08/2024 20:00,19.76666667,100,95610,0.858600333,3.84,0.233333333,627,22.68151579,1252
01/08/2024 21:00,19.85,100,95577.5,1.56693875,4.56,0.0875,762,15.388675,711
01/08/2024 22:00,19.875,100,95555,0.44906875,2.16,0,779,12.15380526,461
01/08/2024 23:00,19.725,100,95527.5,0.424936,2.28,0,885,9.799019,299
02/08/2024,19.675,100,95477.5,0.5056285,2.4,0,975,9.978186471,256
02/08/2024 01:00,19.8,100,95430,0.207252075,1.92,0,1056,8.4844485,470
02/08/2024 02:00,19.975,100,95370,0.780088775,3,0,1032,7.862329474,968
02/08/2024 03:00,21.25,94.975,95157.5,1.9776825,5.76,0,2081,5.3959915,4119
02/08/2024 04:00,20.975,96.25,95067.5,2.0195125,5.64,0,1978,9.042948421,6236
02/08/2024 05:00,21.675,93.6,95030,2.40542,6.12,0,1375,4.6554605,6628
02/08/2024 06:00,23.65,83.25,94612.5,4.1263525,9.96,0,907,3.272517895,6501
02/08/2024 07:00,23.3,86.2,94552.5,3.4541825,9.24,0.2625,683,3.667243,6917
02/08/2024 08:00,21,90.6,94970,4.395616667,13.76,0.466666667,422,7.716357368,7078
02/08/2024 09:00,19.375,85.375,95372.5,5.8085425,19.44,0,94,4.4229485,7261
02/08/2024 10:00,19.025,79.225,95575,8.539895,24.24,0,376,3.666193684,7668
02/08/2024 11:00,19.05,78.5,95630,6.7172175,18.84,0,464,3.7499515,7389
02/08/2024 12:00,18.35,83.225,95815,5.329225,18.6,0.2625,346,10.33666105,8457
02/08/2024 13:00,18.525,81.9,95887.5,3.5917025,10.8,0,748,6.0257505,8305
02/08/2024 14:00,19.125,78.275,95775,1.935085,7.32,0,682,6.025775789,8008
02/08/2024 15:00,18.225,88.2,95835,1.431646,4.8,0,786,16.1498575,6785
02/08/2024 16:00,17.525,91.975,95975,1.4999575,4.32,0,777,9.190405789,5786
02/08/2024 17:00,15.85,98.65,96315,1.730015,4.92,0,1433,13.376479,4224
02/08/2024 18:00,14.625,100,96575,1.22871,3.84,0,864,14.64662632,3106
02/08/2024 19:00,14.2,99.46666667,96723.33333,2.14228,5.6,0,772,11.90745412,1809
02/08/2024 20:00,13.95,99.375,96762.5,1.98871,4.92,0,979,8.904942105,1582
02/08/2024 21:00,13.5,99.625,96812.5,1.8240375,4.56,0,1202,8.497221,1202
02/08/2024 22:00,13.1,100,96877.5,0.802621,2.88,0,1574,8.736269474,685
02/08/2024 23:00,12.825,100,96885,0.901422,3.24,0,1117,10.802164,436
03/08/2024,13.7,100,96787.5,0.5288025,2.88,0,1063,11.22602684,364
03/08/2024 01:00,13.95,100,96702.5,0.63399825,2.16,0,1181,28.444755,398
03/08/2024 02:00,14.7,99.6,96625,0.649087,3,0,1325,15.05424737,681
03/08/2024 03:00,16.275,94.575,96475,0.2933265,1.68,0,1319,16.209351,1468
03/08/2024 04:00,18.2,89.475,96160,1.2512905,3.84,0,1495,7.897665263,2052
03/08/2024 05:00,20.6,81.36666667,95770,1.452426667,4.8,0,1470,4.468043158,2678
03/08/2024 06:00,21.45,76.925,95547.5,2.3809575,6.36,0.0875,1192,2.891682105,3983
03/08/2024 07:00,25.5,58.35,94842.5,3.1453775,8.28,0,963,1.3030287,5632
03/08/2024 08:00,27.15,53.5,94405,3.658475,9.36,0,834,1.193561895,6290
03/08/2024 09:00,29.025,49.7,94097.5,3.33983,8.64,0,1051,1.5292902,6377
03/08/2024 10:00,27.75,52.1,93942.5,2.60366,6.96,0,1106,2.345787895,6380
03/08/2024 11:00,28.025,51.5,93962.5,2.17002,6.96,0,1114,3.426252,6462
03/08/2024 12:00,28.8,49.95,93800,2.479225,8.4,0,1061,4.559728947,6766
03/08/2024 13:00,28.975,48.7,93740,3.7898775,10.68,0,952,4.199125,6273
03/08/2024 14:00,27.7,51.575,94027.5,4.3280875,11.76,0,897,3.85203,5947
03/08/2024 15:00,26.075,55.7,94482.5,3.06823,8.4,0,835,7.957685,6102
03/08/2024 16:00,21.45,78.3,95147.5,1.09671225,3.72,0,772,28.87476263,5635
03/08/2024 17:00,19.55,84.5,95727.5,1.24294525,3.48,0,903,32.172645,4415
03/08/2024 18:00,18.36666667,88.33333333,96000,1.403083333,4.32,0,752,28.80826842,3181
03/08/2024 19:00,17.5,90.925,96185,1.64376875,4.2,0,783,30.93306111,2394
03/08/2024 20:00,16.675,93.15,96322.5,2.8437325,5.64,0,814,25.90146316,1558
03/08/2024 21:00,16.375,94.025,96377.5,1.57984675,4.32,0,866,18.635835,1097
03/08/2024 22:00,16.025,95.95,96392.5,1.5461075,4.56,0,1239,16.01356316,619
03/08/2024 23:00,16.2,96.7,96380,0.91823825,4.08,0,1240,16.648675,487
04/08/2024,17,98.275,96297.5,2.5076575,7.8,3.5,1536,60.81873158,319
04/08/2024 01:00,16.925,100,96267.5,2.50157,6,1.05,1725,45.591455,255
04/08/2024 02:00,17.1,100,96250,1.414838,4.44,0,1054,15.93187,440
04/08/2024 03:00,17.8,99.275,96212.5,0.651120775,2.4,0,443,11.67847211,1031
04/08/2024 04:00,18.325,97.75,96057.5,1.0500815,3.96,0,326,8.63792,1272
04/08/2024 05:00,19.13333333,96.4,95910,2.37392,6.56,0,371,7.424240526,1358
04/08/2024 06:00,20.775,89.35,95720,2.921705,6.72,0,488,4.6774395,2362
04/08/2024 07:00,25.15,71.925,95030,3.5723175,9.36,0,772,2.060908421,3022
04/08/2024 08:00,24.725,69.325,94810,3.717095,10.44,0,941,2.146439,4269
04/08/2024 09:00,26.275,59.225,94555,4.748125,12.84,0.0875,487,0.972685211,5169
04/08/2024 10:00,26.675,56.525,94382.5,5.0801725,13.56,0,372,1.54448905,5379
04/08/2024 11:00,27.175,55.4,94137.5,4.39187,13.92,0,371,2.633367895,6168
04/08/2024 12:00,25.125,62.375,94537.5,3.691795,12,0,332,21.0103735,6168
04/08/2024 13:00,21.6,77.15,95217.5,3.45891,10.2,0.2625,443,37.58280684,6908
04/08/2024 14:00,19.85,89.5,95750,2.0421175,6.48,0.35,478,73.60179,6788
04/08/2024 15:00,18.8,97,95990,2.4676825,5.88,0.4375,441,58.903,7118
04/08/2024 16:00,18.95,95.775,96067.5,3.657615,8.76,0,318,27.720205,5829
04/08/2024 17:00,17.96666667,99.83333333,96210,1.6598,5.6,0,407,18.72786842,3829
04/08/2024 18:00,18.15,97.875,96257.5,2.3163725,6.36,0,383,11.381345,2952
04/08/2024 19:00,17.675,99,96337.5,1.75983,4.68,0,347,9.116923529,1682
04/08/2024 20:00,16.525,100,96502.5,1.56714,3.6,0,1487,8.150644,1067
04/08/2024 21:00,15.55,100,96710,1.7952325,5.04,0,434,7.631246316,648
04/08/2024 22:00,15.275,100,96780,1.358165775,4.32,0,579,18.499786,534
04/08/2024 23:00,15.475,100,96760,1.0749525,3.48,0,519,5.909563684,355
05/08/2024,15.4,100,96752.5,1.15655975,3.72,0,573,6.993852,438
05/08/2024 01:00,15.25,100,96795,0.998647,3.24,0,554,7.060659474,626
05/08/2024 02:00,15.375,99.825,96820,0.81484675,2.88,0,646,7.0890575,1418
05/08/2024 03:00,16.33333333,93.5,96766.66667,0.931564,2.88,0.116666667,586,6.101078947,4904
05/08/2024 04:00,18.025,78.025,96570,1.08494275,4.44,0,566,10.406916,6804
05/08/2024 05:00,19.525,65,96162.5,2.769565,7.56,0,439,2.523321579,7472
05/08/2024 06:00,22.05,57.525,95595,2.7389,8.4,0,475,2.267834,7206
05/08/2024 07:00,23.3,52.05,95382.5,4.1756,11.88,0,423,2.048444211,7272
05/08/2024 08:00,24.6,47.625,95140,4.5592575,13.32,0,323,1.5434627,7492
05/08/2024 09:00,24.75,44.325,95007.5,5.1345975,15.24,0,368,2.54179,7036
05/08/2024 10:00,25,43.425,94950,3.7564725,11.28,0,263,2.4799265,6825
05/08/2024 11:00,26.75,39.65,94530,4.085095,12.12,0,265,6.427698421,7105
05/08/2024 12:00,26.175,40.475,94555,4.3988925,12.84,0,217,4.0463545,7924
05/08/2024 13:00,24.1,47.075,95055,4.111675,11.28,0,233,9.404045263,9061
05/08/2024 14:00,23.175,50.25,95292.5,3.3793725,8.88,0,217,12.12235,7407
05/08/2024 15:00,22.575,52.45,95470,1.9915675,7.08,0,273,9.063112105,6653
05/08/2024 16:00,20.46666667,61.2,95876.66667,1.646607333,5.12,0,477,22.809025,5362
05/08/2024 17:00,17.7,78.25,96360,1.05429875,3.24,0,396,35.34034211,3884
05/08/2024 18:00,15.625,85.15,96792.5,1.82952,5.16,0,298,28.28397,2511
05/08/2024 19:00,14.5,86.85,97057.5,3.5320775,7.68,0,268,23.45459412,1587
05/08/2024 20:00,13.475,91.675,97260,2.4971325,5.52,0,274,21.524365,1331
05/08/2024 21:00,12.6,94.025,97397.5,2.9445375,6.36,0,289,17.30255789,645
05/08/2024 22:00,12.2,95,97482.5,2.5327475,6.24,0,266,15.021535,347
05/08/2024 23:00,11.7,96.325,97547.5,1.2936145,3.6,0,240,12.71042632,279
06/08/2024,11.125,97.925,97640,1.19967175,3.96,0,268,11.996263,405
06/08/2024 01:00,10.725,98.425,97695,2.275545,5.76,0,273,11.30530211,542
06/08/2024 02:00,13.53333333,86.9,97550,0.969095667,3.2,0,300,11.932297,1195
06/08/2024 03:00,18.875,69.625,96682.5,1.20885575,3.12,0,450,8.894701053,4490
06/08/2024 04:00,21.275,63.2,95855,1.6026825,4.68,0,602,3.518544,6006
06/08/2024 05:00,23.65,57.475,95302.5,2.123215,6.48,0,502,4.220141053,7045
06/08/2024 06:00,25.3,51.475,94972.5,2.49376,6.72,0,411,2.4974917,7342
06/08/2024 07:00,25.6,46.5,94902.5,3.784925,9.48,0,350,4.543492,7022
06/08/2024 08:00,26.15,45.325,94787.5,4.372105,11.52,0,330,1.2996172,7423
06/08/2024 09:00,27,42.9,94515,4.098355,11.16,0,318,1.806298421,7334
06/08/2024 10:00,27.975,40.625,94152.5,3.3632725,9.36,0,308,1.761173,7464
06/08/2024 11:00,29.075,38.85,93877.5,3.1860575,8.16,0,313,2.768810526,7502
06/08/2024 12:00,29.225,38.325,93687.5,2.81944,7.68,0,305,3.83197,8229
06/08/2024 13:00,28.75,40.2,93887.5,3.1568025,9.72,0,317,3.453823684,8766
06/08/2024 14:00,27,44.06666667,94263.33333,3.25767,7.84,0,301,13.588915,7599
06/08/2024 15:00,26.1,48.5,94625,3.3316025,8.64,0,395,20.73648789,6593
06/08/2024 16:00,23.525,58,95107.5,2.2660125,5.76,0,404,16.825708,5722
06/08/2024 17:00,20.8,68.1,95620,0.932699,3.24,0,537,29.53631579,4094
06/08/2024 18:00,18.55,79.875,96057.5,0.47880125,2.4,0,515,46.322565,2838
06/08/2024 19:00,17.425,84.725,96335,0.0429565,0.48,0,532,36.91377059,1925
06/08/2024 20:00,16.375,88.95,96530,0,0,0,640,31.169365,1265
06/08/2024 21:00,15.475,89.7,96650,1.97384125,5.76,0,561,27.00088421,758
06/08/2024 22:00,14.8,91.525,96740,1.7512995,4.68,0,501,15.08316,442
06/08/2024 23:00,14.3,92.375,96785,2.55998,6.72,0,443,14.40011579,270
07/08/2024,13.875,93.7,96852.5,1.86315875,5.52,0,451,13.176015,294
07/08/2024 01:00,13.56666667,95.43333333,96923.33333,2.428396667,5.12,0,557,18.00059474,473
07/08/2024 02:00,14.55,90.55,96857.5,1.9503725,4.68,0,488,19.222931,1038
07/08/2024 03:00,21,67.375,96070,0.86478925,3.24,0,619,14.35231842,4408
07/08/2024 04:00,24.975,55.8,95000,1.1371735,4.8,0,908,4.5178565,6460
07/08/2024 05:00,24.85,55.8,94667.5,2.4669725,7.08,0,1206,16.53424789,7260
07/08/2024 06:00,26.9,50.875,94460,2.57921,6.24,0,891,5.5673675,7899
07/08/2024 07:00,28.025,50.175,94222.5,2.6321275,8.04,0,660,1.853482,7634
07/08/2024 08:00,30.25,45,93950,3.2147825,9,0,543,1.2821847,7601
07/08/2024 09:00,31.85,43.1,93632.5,3.2064075,8.88,0,451,1.180844579,7094
07/08/2024 10:00,32.675,43.5,93365,4.029405,10.2,0,2958,1.737331,7266
07/08/2024 11:00,33.15,42.35,93140,4.8266425,11.28,0,663,2.002368842,7097
07/08/2024 12:00,32.575,43.325,93210,3.7741,10.56,0,604,3.015449,8184
07/08/2024 13:00,30.975,47.85,93387.5,3.73443,12,0,625,7.901876316,8180
07/08/2024 14:00,27.075,58.8,94092.5,3.8140125,10.8,0,475,32.99333333,7458
07/08/2024 15:00,26.63333333,63.4,94423.33333,1.094362333,3.52,0,701,47.38563,7240
07/08/2024 16:00,23.875,76.175,94840,0.76636825,2.76,0,711,62.85276842,5364
07/08/2024 17:00,22.35,82.2,95265,0.87065825,3.36,0,945,42.854445,3780
07/08/2024 18:00,21.475,85.475,95490,1.06018975,4.08,0,1163,29.85334737,2534
07/08/2024 19:00,20.625,88.375,95665,1.6322005,5.28,0,719,24.56856471,1870
07/08/2024 20:00,19.975,89.8,95827.5,1.9563175,5.52,0,724,11.73363579,1112
07/08/2024 21:00,19.6,90,95950,1.6492325,4.92,0,731,8.4597685,790
07/08/2024 22:00,18.75,92.65,96055,1.082933,4.92,0,738,9.531767895,420
07/08/2024 23:00,18.575,92.8,96145,1.640315,4.92,0,822,17.306845,345
08/08/2024,18.45,93.575,96190,1.027975,3.48,0,955,13.05519579,323
08/08/2024 01:00,17.475,96.325,96325,2.7016825,6.24,0,974,17.689951,431
08/08/2024 02:00,18.46666667,91.2,96286.66667,2.770306667,6.72,0,1067,15.28337895,1125
08/08/2024 03:00,22.675,77.25,95717.5,2.66626525,6.6,0,988,6.4940185,4257
08/08/2024 04:00,24.925,68.825,94995,1.658105,5.28,0,909,3.181732632,6600
08/08/2024 05:00,27.3,61.85,94637.5,2.209015,7.8,0,961,4.37838,7247
08/08/2024 06:00,25.975,65.5,94645,2.4506675,7.08,0,1004,4.420001053,7629
08/08/2024 07:00,22.775,77.375,95077.5,4.197955,11.16,2.975,948,7.5099235,7350
08/08/2024 08:00,18.3,97.4,96057.5,2.1352955,7.8,0.2625,481,46.30126842,6927
08/08/2024 09:00,21.35,88.6,95947.5,1.5954565,4.92,0,508,31.520705,6968
08/08/2024 10:00,23.825,77.45,95365,1.55214,5.16,0,742,5.997765263,7314
08/08/2024 11:00,25.9,65.625,94867.5,2.2009675,6.36,0.0875,856,2.789014,7535
08/08/2024 12:00,24.75,68.775,95025,1.724123,5.88,0,790,3.358404211,8317
08/08/2024 13:00,24.8,69.3,95040,1.947435,5.4,0,756,3.9460405,8686
08/08/2024 14:00,23.73333333,72.73333333,95236.66667,3.880333333,10.24,0,645,8.112487895,7821
08/08/2024 15:00,21.425,84.275,95657.5,4.44515,10.56,0,618,14.189677,6942
08/08/2024 16:00,20.1,91.25,96040,2.9896225,6.6,0,614,19.12016316,5614
08/08/2024 17:00,18.8,94.4,96392.5,2.2458175,6.48,0,1458,12.65389,4427
08/08/2024 18:00,17.625,96.425,96647.5,3.1535025,6.24,0,1754,10.75059895,2961
08/08/2024 19:00,16.65,98.4,96830,2.9378025,6.96,0,600,10.93103176,1703
08/08/2024 20:00,16.275,98.925,96955,2.1954275,5.4,0,744,8.797207368,1293
08/08/2024 21:00,15.925,99.1,97002.5,0.95260925,3.72,0,718,7.334456,763
08/08/2024 22:00,15.25,100,97090,0.954265598,3,0,753,8.422858947,406
08/08/2024 23:00,14.6,100,97200,0.45214905,2.28,0,741,6.741243,304
09/08/2024,14.075,100,97260,1.13084975,4.08,0,576,6.001434211,362
09/08/2024 01:00,13.76666667,100,97350,1.433239,4.48,0,601,7.2354655,448
09/08/2024 02:00,14.75,96.375,97317.5,2.4307125,5.88,0,662,10.75733947,1112
09/08/2024 03:00,18.575,83.975,96847.5,0.8580535,3.48,0,849,9.1880085,4001
09/08/2024 04:00,22.825,70.525,95932.5,1.2880625,4.08,0,988,6.342295263,6091
09/08/2024 05:00,23.225,71.975,95462.5,2.4522375,6.24,0,952,4.6275275,6649
09/08/2024 06:00,24.65,67.675,95392.5,3.514275,7.8,0,817,3.390043684,6809
09/08/2024 07:00,25.825,60.275,95082.5,4.29774,10.32,0,488,1.813844105,7184
09/08/2024 08:00,28,48.075,94790,4.5073325,13.56,0,340,0.653785737,7696
09/08/2024 09:00,29.175,44.65,94505,5.140605,12.48,0,309,0.890841421,7383
09/08/2024 10:00,29.625,44.15,94217.5,4.7664175,12.48,0,293,1.430372,7667
09/08/2024 11:00,29.475,47.55,94192.5,3.7614225,11.76,0,296,2.9887525,8052
09/08/2024 12:00,28.05,51.35,94497.5,4.2475775,11.16,0,335,4.126201053,9052
09/08/2024 13:00,28.1,52.225,94577.5,3.913515,11.76,0,358,4.91005,8867
09/08/2024 14:00,27.63333333,53.6,94643.33333,4.32926,12,0,339,4.568586316,8307
09/08/2024 15:00,26.7,55.975,94852.5,3.5241775,12.72,0,350,5.4719325,7545
09/08/2024 16:00,24.95,63.4,95230,1.7963275,5.64,0,396,12.56042737,6135
09/08/2024 17:00,22.95,72.625,95612.5,1.6984525,5.16,0,537,24.99557,4354
09/08/2024 18:00,20.9,82.05,95987.5,1.8852075,4.2,0,499,34.32421053,3273
09/08/2024 19:00,20.075,84.8,96237.5,1.4526375,4.8,0,336,15.93421222,2206
09/08/2024 20:00,19.575,87.45,96352.5,1.05126525,3.72,0,494,13.48524316,1694
09/08/2024 21:00,20.625,84.85,96390,0.9624405,4.32,0,578,19.2909,1039
09/08/2024 22:00,21.425,81.775,96207.5,2.28065,6.12,0,357,13.90085737,768
09/08/2024 23:00,20.45,85.675,96270,1.62174475,5.28,0,385,6.8876755,444
10/08/2024,19.2,89.125,96577.5,1.29150875,3.96,0,290,10.97893,392
10/08/2024 01:00,17.83333333,93.26666667,96786.66667,1.567851667,4.48,0,335,17.83583,372
10/08/2024 02:00,17.95,92.025,96887.5,1.7549925,4.68,0,324,17.73246316,771
10/08/2024 03:00,21.775,80.075,96442.5,3.0585525,6.12,0,328,7.990764,1616
10/08/2024 04:00,24.725,67.45,95750,2.169835,6,0,312,2.947364211,2196
10/08/2024 05:00,26.025,61.875,95280,3.4406775,8.04,0,311,3.120776,2886
10/08/2024 06:00,27.925,56.225,95080,4.1915575,10.68,0,288,2.473027895,4283
10/08/2024 07:00,27.425,55.925,95055,3.4681975,9.48,0,293,1.7031612,5901
10/08/2024 08:00,29.275,46.175,94892.5,4.320395,13.32,0,232,0.781311632,6914
10/08/2024 09:00,30.675,43.7,94632.5,4.7982975,12.96,0,205,0.8800836,6696
10/08/2024 10:00,31.075,43.4,94377.5,5.1874825,14.76,0,209,2.396249053,6141
10/08/2024 11:00,31.35,42.275,94285,5.4983675,15.72,0,204,2.1148809,6709
10/08/2024 12:00,31.2,43.95,94157.5,4.803665,13.68,0,215,3.450868421,6531
10/08/2024 13:00,31.125,43.85,94167.5,4.015075,11.52,0,225,3.686791,6604
10/08/2024 14:00,29.46666667,47.4,94546.66667,4.33118,10.56,0,311,5.075762105,5769
10/08/2024 15:00,28.375,52.075,94900,2.5594525,7.92,0,437,13.299849,5884
10/08/2024 16:00,23.6,72.725,95587.5,1.14434375,3.36,0,534,47.07634737,5745
10/08/2024 17:00,21.875,77.725,96157.5,0.78524625,2.88,0,560,76.09770526,5262
10/08/2024 18:00,20.125,83.325,96520,1.7909525,4.68,0,415,42.12101053,3509
10/08/2024 19:00,19.025,85.425,96732.5,2.7959275,6.84,0,397,29.62257778,2616
10/08/2024 20:00,18.05,87.875,96942.5,1.6994125,5.16,0,410,25.70284211,1662
10/08/2024 21:00,17.125,88.35,97115,2.1905325,5.16,0,398,19.659195,1070
10/08/2024 22:00,16.325,91.325,97217.5,1.988285,4.92,0,405,15.33174737,799
10/08/2024 23:00,15.675,93.525,97335,1.894385,4.68,0,391,11.199533,617
11/08/2024,15.3,93.825,97437.5,1.3559275,3.96,0,393,12.56840105,387
11/08/2024 01:00,14.93333333,94.73333333,97506.66667,1.9219,4.64,0,392,12.039186,326
11/08/2024 02:00,16.525,87.8,97435,1.26601325,4.2,0,412,12.701788,499
11/08/2024 03:00,21.3,69.55,96682.5,1.39822575,3.84,0,360,7.600592105,1118
11/08/2024 04:00,25.475,58.625,95812.5,0.93277875,3.24,0,477,3.0491585,1331
11/08/2024 05:00,27.725,50.75,95160,1.1004875,3.96,0,506,3.66497,1752
11/08/2024 06:00,29.025,46.1,94887.5,2.0776275,6.36,0,525,2.4150074,2476
11/08/2024 07:00,30.525,44.575,94772.5,3.27801,9,0,503,1.126310947,3972
11/08/2024 08:00,30.175,46.575,94627.5,4.0440925,10.56,0,671,1.88091245,5014
11/08/2024 09:00,30.925,46.325,94457.5,4.7319675,12.84,0,482,3.150457895,5838
11/08/2024 10:00,30.75,46.775,94390,4.9054375,13.68,0,482,2.859453,5680
11/08/2024 11:00,30.4,47.725,94470,3.6575925,8.64,0,442,3.034291053,6220
11/08/2024 12:00,31.425,45.825,94115,5.5814525,16.32,0,487,3.675401,6297
11/08/2024 13:00,30.2,48.75,94352.5,6.2017875,15,0,416,4.124151579,6473
11/08/2024 14:00,27.375,55.875,94942.5,7.7198075,16.08,0,490,9.5321585,6128
11/08/2024 15:00,25.83333333,59.23333333,95346.66667,6.47503,14.08,0,500,11.95721895,7006
11/08/2024 16:00,24.175,63.425,95712.5,5.616325,14.52,0,530,18.28374,6129
11/08/2024 17:00,22.15,71.625,96087.5,1.5188375,5.52,0,553,19.87684211,4691
11/08/2024 18:00,20.075,81.825,96437.5,0.5468135,2.64,0,664,30.516175,3319
11/08/2024 19:00,18.675,86.4,96725,0.72269925,2.64,0,534,28.78369412,2146
11/08/2024 20:00,17.45,89.6,96937.5,1.4959735,3.72,0,579,24.828045,1042
11/08/2024 21:00,16.5,91.325,97082.5,2.3759125,5.64,0,464,17.1345,751
11/08/2024 22:00,15.7,92.825,97182.5,2.172965,5.4,0,368,12.79127,594
11/08/2024 23:00,15,94.475,97270,2.1416725,5.52,0,360,10.80003053,487
12/08/2024,14.475,95.95,97352.5,0.6641525,3.24,0,384,11.659446,445
12/08/2024 01:00,14.06666667,96.86666667,97410,1.725113333,4.48,0,374,11.96366421,750
12/08/2024 02:00,15.95,89.725,97272.5,1.7049965,4.32,0,393,13.988009,1396
12/08/2024 03:00,21.15,71.05,96457.5,1.416437,3.48,0,548,10.06456684,4772
12/08/2024 04:00,23.9,64.425,95705,2.22702,5.52,0,793,4.018867,7205
12/08/2024 05:00,26.1,57.95,95147.5,2.5390225,6.72,0,576,3.45387,7420
12/08/2024 06:00,27.975,53.575,94810,2.806145,7.2,0,604,3.602454,7512
12/08/2024 07:00,29.675,49.775,94497.5,2.0281725,6.6,0,568,1.295990842,7323
12/08/2024 08:00,30.375,48.15,94235,3.0364075,7.68,0,497,0.9077583,7102
12/08/2024 09:00,31.075,46.225,93967.5,3.5130675,8.76,0,411,0.938477947,7131
12/08/2024 10:00,32.625,44.25,93582.5,3.6176875,10.44,0,475,1.17919625,7091
12/08/2024 11:00,32.375,45.225,93442.5,3.8830375,9.6,0,497,2.218742632,7015
12/08/2024 12:00,34.15,41,93117.5,2.9633525,7.92,0,423,3.0261155,7865
12/08/2024 13:00,33.3,42.975,93217.5,2.53319,6.6,0,392,2.814282632,8033
12/08/2024 14:00,31.625,47.475,93560,3.282145,7.2,0,469,3.68556,7405
12/08/2024 15:00,29.46666667,54.93333333,94063.33333,2.542926667,8.48,0,508,17.21690053,6620
12/08/2024 16:00,25.575,71.05,94695,1.3584585,5.16,0,714,37.0432,5486
12/08/2024 17:00,23.5,78.45,95210,0.51018825,2.16,0,880,51.11640526,3649
12/08/2024 18:00,21.525,82.875,95567.5,1.863958,4.92,0,697,42.752125,2660
12/08/2024 19:00,20.375,86.9,95795,1.5170785,4.8,0,525,33.41807059,1706
12/08/2024 20:00,19.825,88.325,95940,2.6563675,6.12,0,567,20.10745,1088
12/08/2024 21:00,19.875,87.65,95977.5,1.777665,4.44,0,504,14.60052632,661
12/08/2024 22:00,19.35,90.525,95972.5,1.33903275,3.72,0,532,13.42452,463
12/08/2024 23:00,19,91.575,96047.5,2.2965475,5.52,0,512,10.80704211,339
13/08/2024,18.925,93.175,96117.5,0.721676,3,0,690,12.502074,277
13/08/2024 01:00,17.95,95.7,96252.5,1.34809525,3.84,0,681,14.79491053,494
13/08/2024 02:00,18.5,92.13333333,96243.33333,2.82806,6.4,0,769,18.766955,1159
13/08/2024 03:00,21.425,81.35,95835,1.36148075,3.6,0,745,10.36746895,4498
13/08/2024 04:00,25.4,69.15,95062.5,1.926535,5.76,0,1808,3.906773684,6795
13/08/2024 05:00,28.8,58.575,94382.5,2.18547,6.72,0,1149,3.961826842,7314
13/08/2024 06:00,31.125,51.825,93985,1.9143075,5.76,0,793,2.6164954,7608
13/08/2024 07:00,32.225,50.45,93712.5,2.329325,6.72,0,674,0.873379722,7146
13/08/2024 08:00,33.375,47.925,93442.5,3.076375,7.92,0,693,0.6380828,7072
13/08/2024 09:00,34.425,43.4,93197.5,3.4487825,10.08,0,606,0.440125184,7033
13/08/2024 10:00,35.325,41.025,92897.5,3.4608225,8.88,0,472,0.402556665,7137
13/08/2024 11:00,36.175,40.95,92680,4.64412,13.08,0,486,1.512853474,6866
13/08/2024 12:00,36.325,39.675,92450,3.36249,9.84,0,435,2.905754737,8087
13/08/2024 13:00,34.35,43,92857.5,3.4728525,9.24,0,516,3.242876316,8016
13/08/2024 14:00,31.625,51.8,93455,1.88812,5.28,0,536,14.8741015,6676
13/08/2024 15:00,27.85,67.1,94140,0.98454225,2.88,0,611,59.82624737,6711
13/08/2024 16:00,25.76666667,74.56666667,94590,0.695535333,2.72,0,767,59.00237,5887
13/08/2024 17:00,24.325,79.6,94975,1.0360495,5.04,0,766,48.56653158,4044
13/08/2024 18:00,24.2,77.8,95145,1.6317325,6.48,0,709,26.38989,2896
