"hour","data_temp1","data_hum1","data_pressure","data_windSpeed","data_windImpact","data_volumeMm"
2024-01-18 21:00:00,-4.325,97.75,99175,0.7249145,2.76,0
2024-01-18 22:00:00,-4.425,95.4,99407.5,1.395757,4.2,0
2024-01-18 23:00:00,-3.95,95.9,99412.5,0.90143625,3.36,0
2024-01-19,-5.075,96.375,99690,0.7146605,3,0
2024-01-19 01:00:00,-6.5,98.075,100005,0.527899,2.52,0
2024-01-19 02:00:00,-6.775,95.5,100237.5,0.56449025,2.76,0
2024-01-19 03:00:00,-6.83333333333333,93.2,100306.666666667,2.08270333333333,5.44,0
2024-01-19 04:00:00,-7.2,92.475,100395,2.249465,6.36,0
2024-01-19 05:00:00,-7.925,95.175,100540,1.8965,5.16,0
2024-01-19 06:00:00,-9.2,93.85,100760,2.27047,5.52,0
2024-01-19 07:00:00,-9.175,91.575,100950,2.5332125,5.76,0
2024-01-19 08:00:00,-5.75,80.1,100637.5,2.14436,5.16,0
2024-01-19 09:00:00,-1.075,72.1,100065,2.3749725,5.64,0.0875
2024-01-19 10:00:00,1.725,66.75,99482.5,2.8667175,7.32,0
2024-01-19 11:00:00,1.55,67.75,99240,3.3970475,8.88,0.175
2024-01-19 12:00:00,0.4,76.2,99343.3333333333,3.65984666666667,8.48,0.116666666666667
2024-01-19 13:00:00,1.6,73.725,99312.5,3.9197,12.84,0
2024-01-19 14:00:00,0.55,76.525,99547.5,3.8979,12.6,0
2024-01-19 15:00:00,0.425,77.45,99705,3.72979,11.52,0.0875
2024-01-19 16:00:00,0.325,76.9,99800,2.8937075,8.64,0
2024-01-19 17:00:00,-1.65,85.375,100127.5,1.53484975,4.8,0
2024-01-19 18:00:00,-4.125,92.825,100655,1.57440525,4.92,0
2024-01-19 19:00:00,-4.775,89.1,100975,3.312045,8.04,0
2024-01-19 20:00:00,-4.7,89.65,101095,2.1827775,5.76,0
2024-01-19 21:00:00,-4.9,90.8333333333333,101173.333333333,1.61965,5.6,0
2024-01-19 22:00:00,-4.525,89.525,101197.5,2.8774125,7.08,0
2024-01-19 23:00:00,-4.675,89.275,101227.5,3.68316,9.24,0
2024-01-20,-4.7,89.675,101242.5,3.632465,10.2,0
2024-01-20 01:00:00,-4.525,88.75,101292.5,2.3255425,8.28,0
2024-01-20 02:00:00,-5.525,91.3,101440,1.22743925,5.4,0
2024-01-20 03:00:00,-5.9,91.55,101560,1.324915,4.68,0
2024-01-20 04:00:00,-6.075,92.475,101660,1.26583,4.92,0
2024-01-20 05:00:00,-5.3,90.3666666666667,101656.666666667,1.47601333333333,5.6,0
2024-01-20 06:00:00,-5.125,89.55,101617.5,2.3613025,6.24,0
2024-01-20 07:00:00,-3.925,85.575,101537.5,2.552945,8.04,0
2024-01-20 08:00:00,-0.85,72.85,101135,3.575945,10.56,0
2024-01-20 09:00:00,0.025,70.375,100807.5,5.01728,12.12,0
2024-01-20 10:00:00,1.45,66.25,100522.5,4.976155,12.48,0
2024-01-20 11:00:00,2.075,65.475,100292.5,5.43615,14.76,0.0875
2024-01-20 12:00:00,2.425,63.4,100152.5,5.3310225,15.72,0
2024-01-20 13:00:00,2.65,64.35,100032.5,4.7818275,12.84,0
2024-01-20 14:00:00,0.4,72.1666666666667,100333.333333333,2.96416666666667,7.68,0
2024-01-20 15:00:00,-1.125,78.075,100862.5,1.3389175,4.2,0
2024-01-20 16:00:00,-2.2,81.5,101262.5,2.3890075,6.12,0
2024-01-20 17:00:00,-3.275,81.775,101445,4.990745,11.04,0
2024-01-20 18:00:00,-4.275,83.175,101637.5,5.87379,11.64,0
2024-01-20 19:00:00,-5.95,85.35,101895,3.75008,8.88,0
2024-01-20 20:00:00,-6.775,88.25,102095,2.49163825,7.2,0
2024-01-20 21:00:00,-8.5,92.15,102410,1.4874785,4.8,0
2024-01-20 22:00:00,-9.73333333333333,95.2333333333333,102656.666666667,0.525142,2.08,0
2024-01-20 23:00:00,-10.775,94.825,102827.5,0.749443,2.76,0
2024-01-21,-11.125,94.675,102940,0.440421275,2.16,0
2024-01-21 01:00:00,-11.9,94.45,103082.5,0.441648475,1.68,0
2024-01-21 02:00:00,-12.25,93.8,103137.5,0.6451515,2.76,0
2024-01-21 03:00:00,-12.675,93.375,103205,0.766692,3.12,0
2024-01-21 04:00:00,-12.925,93,103255,0.61920275,3,0
2024-01-21 05:00:00,-13.175,92.45,103265,1.58376025,4.8,0
2024-01-21 06:00:00,-13.2,92.6333333333333,103300,0.637885333333333,2.72,0
2024-01-21 07:00:00,-10.825,88.775,103097.5,1.065103,3.36,0
2024-01-21 08:00:00,-8.5,85.025,102590,0.714759,2.88,0
2024-01-21 09:00:00,-3.725,71.9,101932.5,1.026958,3,0
2024-01-21 10:00:00,-3.675,76.8,101482.5,1.99297925,5.76,0
2024-01-21 11:00:00,-2.95,75.925,101152.5,0.93784525,3.6,0
2024-01-21 12:00:00,-3.225,79.175,101080,1.17652625,3.84,0
2024-01-21 13:00:00,-3.15,79.3,101085,1.28387425,3.48,0
2024-01-21 14:00:00,-3.56666666666667,81.1333333333333,101113.333333333,1.08228433333333,4.16,0
2024-01-21 15:00:00,-4.675,85.775,101340,1.40086425,4.44,0
2024-01-21 16:00:00,-5.7,87.4,101567.5,2.5044235,6.84,0
2024-01-21 17:00:00,-7.225,90.85,101840,2.5295125,7.32,0
2024-01-21 18:00:00,-9.125,91.625,102122.5,3.57609,7.44,0
2024-01-21 19:00:00,-9.675,92.225,102275,2.6625075,6.48,0
2024-01-21 20:00:00,-9.2,93.325,102222.5,1.38972175,5.16,0
2024-01-21 21:00:00,-9.65,94.55,102192.5,0.81805375,3.24,0
2024-01-21 22:00:00,-9.86666666666667,93.7666666666667,102176.666666667,1.51196533333333,5.44,0
2024-01-21 23:00:00,-9.8,94.475,102140,0.89627625,4.2,0
2024-01-22,-9.725,94.35,102035,0.95361975,3.48,0
2024-01-22 01:00:00,-8.425,92.525,101732.5,0.71094765,2.52,0
2024-01-22 02:00:00,-7.125,91.925,101380,0.85542425,3.48,0
2024-01-22 03:00:00,-7.125,94.05,101195,0.94733725,3.96,0
2024-01-22 04:00:00,-7.05,95.4,101165,0.29428125,1.92,0
2024-01-22 05:00:00,-6.4,93.875,100992.5,0.72084775,2.64,0
2024-01-22 06:00:00,-5.73333333333333,92.8333333333333,100830,0.712743,3.36,0
2024-01-22 07:00:00,-5.125,93.15,100630,1.562139,5.64,0
2024-01-22 08:00:00,-4.7,92.05,100507.5,0.9705355,4.32,0
2024-01-22 09:00:00,-3.35,87.8,100247.5,0.7217525,3.48,0
2024-01-22 10:00:00,-2,84.975,99925,0.8174225,3.24,0
2024-01-22 11:00:00,-0.65,82.1,99570,0.72748925,3.36,0
2024-01-22 12:00:00,-1.85037170770859e-17,81.6666666666667,99343.3333333333,1.21283066666667,4.32,0
2024-01-22 13:00:00,0.775,80.775,99052.5,1.10717825,4.2,0
2024-01-22 14:00:00,0.175,85.175,99020,1.9966195,5.16,0
2024-01-22 15:00:00,0.366666666666667,86.8,99036.6666666667,0.816994333333333,2.72,0
2024-01-22 16:00:00,0.625,87.5,99027.5,0.74719675,2.64,0
2024-01-22 17:00:00,0.6,89.05,99007.5,1.05016625,3.96,0
2024-01-22 18:00:00,0.625,89.95,99042.5,1.1065515,4.08,0
2024-01-22 19:00:00,0.6,91.7,99132.5,1.306043,5.52,0
2024-01-22 20:00:00,0.75,93.175,99220,0.910344,3.48,0
2024-01-22 21:00:00,0.1,96.5,99322.5,0.76786175,3.72,0
2024-01-22 22:00:00,-0.866666666666667,98.5,99556.6666666667,1.38126,5.76,0
2024-01-22 23:00:00,-1.175,99.4,99735,0.700468,3.84,0
2024-01-23,2.76666666666667,97.8333333333333,99486.6666666667,1.257213,5.28,0
2024-01-23 01:00:00,4.05,90.275,99167.5,2.685605,8.04,0
2024-01-23 02:00:00,4.375,89.1,98977.5,2.7329275,7.92,0.0875
2024-01-23 03:00:00,4.575,89.725,98877.5,3.52944,9.6,0.7
2024-01-23 04:00:00,4.325,88.7,98942.5,2.649835,8.64,0.2625
2024-01-23 05:00:00,5.025,86.725,99000,3.0531575,12,0.525
2024-01-23 06:00:00,4.8,89.375,99122.5,3.3848875,10.68,0.35
2024-01-23 07:00:00,5.6,81.475,99182.5,4.12434,13.8,0.175
2024-01-23 09:00:00,6.66666666666667,71.8333333333333,99023.3333333333,4.03152333333333,11.04,0
2024-01-23 10:00:00,6.7,71.2333333333333,99023.3333333333,4.06583,12,0
2024-01-23 11:00:00,6.7,70.3,99055,4.5748525,13.44,0
2024-01-23 12:00:00,6.75,69.85,99110,3.16631,11.52,0
2024-01-23 13:00:00,8.075,64.975,98965,4.4643425,17.76,0
2024-01-23 14:00:00,6.825,69.375,99095,4.3858175,14.76,0
2024-01-23 15:00:00,6.45,71.425,99322.5,3.43442,10.2,0
2024-01-23 16:00:00,4.85,79.05,99572.5,2.5980075,7.8,0
2024-01-23 17:00:00,4.775,78.225,99747.5,2.4470875,7.68,0
2024-01-23 18:00:00,3.9,82.625,99837.5,1.507145,5.04,0
2024-01-23 19:00:00,2.9,86.0333333333333,1e+05,2.42732666666667,7.68,0
2024-01-23 20:00:00,3.675,84.475,99905,1.55748375,5.76,0
2024-01-23 21:00:00,4.075,84.45,99697.5,2.25837,6.36,0
2024-01-23 22:00:00,3.96666666666667,86.2333333333333,99560,1.30062,4.32,0
2024-01-23 23:00:00,4.675,85.925,99287.5,1.5752325,5.64,0
2024-01-24,4.775,88.6,99095,2.5090175,6.72,0
2024-01-24 01:00:00,4.375,95.425,98995,1.78422075,5.76,0.2625
2024-01-24 02:00:00,4.35,98.05,98857.5,2.596625,8.28,0.2625
2024-01-24 03:00:00,5.825,92.8,98610,6.8528425,16.68,0
2024-01-24 04:00:00,6.925,90.475,98297.5,8.6815725,19.68,0
2024-01-24 05:00:00,7.7,89.4333333333333,98103.3333333333,7.8726,18.88,0
2024-01-24 06:00:00,8.85,86.75,97892.5,7.640345,18.24,0
2024-01-24 07:00:00,9.05,88,97735,8.32718,22.92,0
2024-01-24 08:00:00,9.925,87.275,97590,7.7172125,19.56,0
2024-01-24 09:00:00,11.1,82.85,97455,4.55957,12.96,0
2024-01-24 10:00:00,12.05,80.175,97327.5,5.945485,20.4,0.175
2024-01-24 11:00:00,12.7,70.25,97345,9.5690075,27.48,0.0875
2024-01-24 12:00:00,13.525,61.825,97052.5,10.930535,31.8,0
2024-01-24 13:00:00,11.325,73.5,97365,7.1591575,21.24,0
2024-01-24 14:00:00,10.725,67.5,97672.5,6.9967075,23.88,0
2024-01-24 15:00:00,10.475,65.95,97845,7.764125,25.2,0
2024-01-24 16:00:00,10.5,65.9,97950,7.27898,24.48,0
2024-01-24 17:00:00,9.96666666666667,67.4333333333333,98033.3333333333,6.41236,18.88,0
2024-01-24 18:00:00,10.175,63.6,98072.5,7.0006975,21.12,0
2024-01-24 19:00:00,10.075,63.425,98102.5,5.54414,17.76,0
2024-01-24 20:00:00,9.875,62.9,98087.5,6.3690275,19.8,0
2024-01-24 21:00:00,9.55,64.175,98195,6.398755,19.92,0
2024-01-24 22:00:00,9.6,62.5,98240,6.43619,18.24,0
2024-01-24 23:00:00,9.425,64.375,98260,5.6501825,17.52,0
2024-01-25,9.325,63.375,98325,5.0097025,16.68,0
2024-01-25 01:00:00,9.025,63.45,98367.5,5.21866,15.6,0
2024-01-25 02:00:00,8.63333333333333,67.2333333333333,98443.3333333333,4.47421,13.44,0
2024-01-25 03:00:00,8.75,65.1,98427.5,6.452015,18.84,0
2024-01-25 04:00:00,8.2,70.9,98525,7.68438,17.76,0
2024-01-25 05:00:00,8.425,67.325,98585,6.072765,19.08,0
2024-01-25 06:00:00,8.275,65.6,98642.5,6.1708225,17.64,0
2024-01-25 07:00:00,8.75,63.975,98705,6.18304,17.52,0
2024-01-25 08:00:00,9.55,61.15,98492.5,6.465675,19.2,0
2024-01-25 09:00:00,9.95,60.9,98557.5,4.9478,13.92,0
2024-01-25 10:00:00,11.275,56.95,98367.5,6.152835,17.28,0
2024-01-25 11:00:00,10.925,58.525,98187.5,8.8552325,21.96,0
2024-01-25 12:00:00,10.6666666666667,58.5666666666667,98216.6666666667,9.78907666666667,25.12,0
2024-01-25 13:00:00,9.575,60.875,98307.5,12.248625,30,0
2024-01-25 14:00:00,8.6,63.9,98730,7.4492,23.76,0
2024-01-25 15:00:00,7.975,67.05,98937.5,4.7821525,13.68,0
2024-01-25 16:00:00,7.675,68.35,99102.5,5.093015,16.2,0
2024-01-25 17:00:00,7.375,69.725,99190,5.084565,14.88,0
2024-01-25 18:00:00,6.975,71.975,99275,3.9891775,11.88,0
2024-01-25 19:00:00,6.725,73.6,99325,3.299865,10.44,0
2024-01-25 20:00:00,6.625,74.75,99325,1.79042,7.8,0
2024-01-25 21:00:00,5.65,77.775,99497.5,1.56201925,5.64,0
2024-01-25 22:00:00,3.53333333333333,85,99796.6666666667,1.01762133333333,3.04,0
2024-01-25 23:00:00,3,86.55,99940,1.70727,4.8,0
2024-01-26,3.7,84.375,99880,1.6612285,4.56,0
2024-01-26 01:00:00,3.2,85.6,99892.5,1.9304625,5.28,0
2024-01-26 02:00:00,1.975,88.85,100047.5,1.6857775,4.92,0
2024-01-26 03:00:00,2.225,89.55,100010,0.1664868,1.68,0
2024-01-26 04:00:00,2.325,90.15,99960,0.52941175,2.4,0
2024-01-26 05:00:00,2.275,90.275,99930,0.8381305,3,0
2024-01-26 06:00:00,2.45,89.3,99862.5,0.830300105,2.52,0
2024-01-26 07:00:00,3.1,88.1,99743.3333333333,0.241114933333333,1.6,0
2024-01-26 08:00:00,4.075,85.925,99535,1.61899525,4.08,0
2024-01-26 09:00:00,5,83.25,99285,1.998395,5.28,0
2024-01-26 10:00:00,5.95,81.35,98980,1.72122,5.4,0
2024-01-26 11:00:00,6.675,80.65,98672.5,1.962075,5.88,0
2024-01-26 12:00:00,6.8,81.725,98525,0.96184675,3.48,0
2024-01-26 13:00:00,6.025,89.725,98545,1.4395805,4.68,0.4375
2024-01-26 14:00:00,5.325,97.375,98687.5,1.29182425,4.08,0.2625
2024-01-26 15:00:00,5.175,98.725,98677.5,0.8478545,3.12,0
2024-01-26 16:00:00,5.36666666666667,99,98746.6666666667,1.84221333333333,7.04,0.233333333333333
2024-01-26 17:00:00,8.025,80.4,98705,8.7780575,27.24,0.0875
2024-01-26 18:00:00,8.125,71.7,98677.5,12.9767,31.08,0
2024-01-26 19:00:00,7.7,73.25,98857.5,8.5750575,22.56,0
2024-01-26 20:00:00,7.15,74.675,99085,7.6279275,19.68,0
2024-01-26 21:00:00,6.6,74.75,99317.5,4.2925625,13.92,0
2024-01-26 22:00:00,6.33333333333333,71.6666666666667,99446.6666666667,4.01996,13.6,0
2024-01-26 23:00:00,6.05,72.675,99575,3.7014125,12.84,0
2024-01-27,5.925,72.725,99615,4.6366075,13.8,0
2024-01-27 01:00:00,5.725,71.2,99717.5,6.0376125,18.84,0
2024-01-27 02:00:00,5.26666666666667,71.4,99786.6666666667,6.60700333333333,15.68,0
2024-01-27 03:00:00,4.925,70.65,99915,7.676275,20.04,0
2024-01-27 04:00:00,4.8,70.975,100035,9.12936,22.8,0
2024-01-27 05:00:00,4.625,71.6,100072.5,9.12191,27.6,0
2024-01-27 06:00:00,4.525,71.825,100132.5,9.8392425,28.32,0
2024-01-27 07:00:00,4.65,71.6,100182.5,8.914905,23.04,0
2024-01-27 08:00:00,5.075,71.675,100165,9.0012625,21.84,0
2024-01-27 09:00:00,5.725,71.175,100117.5,9.1502975,23.64,0
2024-01-27 10:00:00,6.375,70.15,100065,6.0673175,16.32,0
2024-01-27 11:00:00,7.6,65.5333333333333,99883.3333333333,6.10464333333333,15.68,0
2024-01-27 12:00:00,8.85,60.725,99580,5.4643425,17.28,0
2024-01-27 13:00:00,8.6,59.7,99417.5,6.988705,19.44,0
2024-01-27 14:00:00,8.075,61.85,99537.5,3.9124175,12.96,0
2024-01-27 15:00:00,6.775,65.2,99987.5,2.6883925,8.04,0
2024-01-27 16:00:00,5.45,70.45,100377.5,2.4474575,9,0
2024-01-27 17:00:00,6.125,67.3,100385,4.5358,14.76,0
2024-01-27 18:00:00,5.85,67.75,100397.5,3.9472475,11.52,0
2024-01-27 19:00:00,4.625,73.275,100655,2.32035,8.4,0
2024-01-27 20:00:00,2.25,82.975,101025,1.74111,5.76,0
2024-01-27 21:00:00,1.93333333333333,84.8,101223.333333333,3.24098333333333,7.36,0
2024-01-27 22:00:00,0.575,89.875,101365,2.6053125,6.12,0
2024-01-27 23:00:00,0.05,91.875,101557.5,2.16769,5.88,0
2024-01-28,-0.375,92.85,101620,1.300401,4.68,0
2024-01-28 01:00:00,-1.675,96.625,101810,0.442306,2.4,0
2024-01-28 02:00:00,-2.525,98.125,101975,0.369665,1.8,0
2024-01-28 03:00:00,-2.875,97.5,102037.5,1.359645,3.96,0
2024-01-28 04:00:00,-3.175,97.425,102075,1.2341645,4.92,0
2024-01-28 05:00:00,-3.93333333333333,98.5333333333333,102216.666666667,0.415375333333333,2.56,0
2024-01-28 06:00:00,-4.275,98.35,102332.5,0.50330075,2.16,0
2024-01-28 07:00:00,-2.7,93.1,102290,0.769757,2.88,0
2024-01-28 08:00:00,2.45,75.25,101722.5,0.70978,3,0
2024-01-28 09:00:00,5.35,68.225,101110,1.010995,3,0
2024-01-28 10:00:00,6.375,68.9,100610,2.05134,5.4,0
2024-01-28 11:00:00,7.975,65.55,100152.5,2.2966625,6.12,0
2024-01-28 12:00:00,8.625,62.125,99810,1.196485,4.32,0
2024-01-28 13:00:00,8.75,64,99590,1.433449,5.04,0
2024-01-28 14:00:00,7.2,66.5333333333333,99770,1.36111333333333,5.12,0
2024-01-28 15:00:00,4.15,76.65,100370,0.533849575,3,0
2024-01-28 16:00:00,1,88.35,101042.5,1.20875,4.68,0
2024-01-28 17:00:00,-0.3,92.625,101417.5,1.10524725,3.84,0
2024-01-28 18:00:00,-1.275,94.725,101657.5,1.22998675,4.32,0
2024-01-28 19:00:00,-1.95,96.825,101795,0.7758335,3.36,0
2024-01-28 20:00:00,-2.45,97.225,101877.5,1.07162,3.96,0
2024-01-28 21:00:00,-2.975,97.65,101937.5,1.364924,4.2,0
2024-01-28 22:00:00,-3.46666666666667,98.3666666666667,102030,0.308870176666667,1.76,0
2024-01-28 23:00:00,-3.9,98.4666666666667,102076.666666667,0.589221666666667,2.4,0
2024-01-29,-4.075,98.4,102087.5,0.48001375,2.4,0
2024-01-29 01:00:00,-4.6,98.4,102135,0.3920175,2.16,0
2024-01-29 02:00:00,-4.9,98.25,102177.5,0.3265865,2.16,0
2024-01-29 03:00:00,-5.25,98.375,102230,0.156516525,1.2,0
2024-01-29 04:00:00,-4.225,97.6,102060,0.753866,2.64,0
2024-01-29 05:00:00,-3.125,97.95,101802.5,0.798853725,3.36,0
2024-01-29 06:00:00,-2.3,97.95,101657.5,0.21567615,1.68,0
2024-01-29 07:00:00,-1.5,99.55,101532.5,0.3804482,2.04,0
2024-01-29 08:00:00,-1.06666666666667,100,101406.666666667,0.703661333333333,3.52,0
2024-01-29 09:00:00,-1.075,100,101372.5,0.7116695,2.88,0
2024-01-29 10:00:00,-0.8,100,101322.5,1.07674925,4.8,0
2024-01-29 11:00:00,-0.55,99.6,101250,1.23137875,4.56,0
2024-01-29 12:00:00,-0.05,96.95,101135,0.867888,3.36,0
2024-01-29 13:00:00,0.65,93.425,101032.5,0.43671175,2.64,0
2024-01-29 14:00:00,0.6,93.775,100982.5,0.624085,2.88,0
2024-01-29 15:00:00,0.3,94.95,101035,0.7350555,2.88,0
2024-01-29 16:00:00,-0.3,97.625,101172.5,1.2188935,4.08,0
2024-01-29 17:00:00,-0.633333333333333,98.8333333333333,101260,2.17324633333333,5.6,0
2024-01-29 18:00:00,-1.025,99.425,101290,0.77206875,2.88,0
2024-01-29 19:00:00,-1.525,100,101345,1.6519775,4.8,0
2024-01-29 20:00:00,-2,100,101432.5,1.52719425,5.16,0
2024-01-29 21:00:00,-2.2,99.85,101495,0.7753565,3,0
2024-01-29 22:00:00,-2.56666666666667,99.5,101590,2.40701333333333,6.24,0
2024-01-29 23:00:00,-2.575,99.35,101635,0.84434975,3.24,0
2024-01-30,-2.675,99.275,101650,0.9147485,3.24,0
2024-01-30 01:00:00,-2.775,99.25,101640,1.04953175,3.36,0
2024-01-30 02:00:00,-2.96666666666667,99.1666666666667,101630,1.48637933333333,4.48,0
2024-01-30 03:00:00,-3.35,98.925,101667.5,1.8844375,5.28,0
2024-01-30 04:00:00,-3.375,98.9,101687.5,1.835075,5.16,0
2024-01-30 05:00:00,-3.7,98.725,101740,1.34548225,4.2,0
2024-01-30 06:00:00,-3.4,98.9,101752.5,0.43415375,2.16,0
2024-01-30 07:00:00,-3.275,98.975,101712.5,0.53064325,2.52,0
2024-01-30 08:00:00,-2.75,99.275,101605,0.734767,3.48,0
2024-01-30 09:00:00,-2.375,99.575,101477.5,0.7472755,3.12,0
2024-01-30 10:00:00,-1.56666666666667,99.9,101290,0.879380666666667,4.16,0
2024-01-30 11:00:00,-1.1,99.8,101072.5,1.3328075,4.68,0
2024-01-30 12:00:00,-0.775,96.4,101010,1.807295,5.88,0
2024-01-30 13:00:00,-0.75,95.55,101025,1.386375,4.92,0
2024-01-30 14:00:00,-0.775,96.15,101042.5,1.3439555,4.08,0
2024-01-30 15:00:00,-0.875,96.8,101092.5,0.91334175,3.84,0
2024-01-30 16:00:00,-1,98.15,101160,0.7700015,3.6,0
2024-01-30 17:00:00,-1.05,99.275,101185,0.7963835,3.36,0
2024-01-30 18:00:00,-1.05,99.825,101187.5,0.83737075,3.48,0
2024-01-30 19:00:00,-1,99.4333333333333,101180,0.654061333333333,2.72,0
2024-01-30 20:00:00,-0.825,97.8,101160,0.318692,1.8,0
2024-01-30 21:00:00,-0.85,98.25,101150,0.49596975,2.52,0
2024-01-30 22:00:00,-0.8,98.2,101130,0.341216666666667,2.88,0
2024-01-30 23:00:00,-0.725,98.4,101147.5,0.65737015,2.88,0
2024-01-31,-0.7,98.425,101155,0.47677025,2.64,0
2024-01-31 01:00:00,-0.675,97.6,101142.5,0.64016275,3.72,0
2024-01-31 02:00:00,-0.7,98.75,101122.5,0.55534975,2.4,0
2024-01-31 03:00:00,-0.675,99.45,101115,0.23724,1.8,0
2024-01-31 04:00:00,-0.5,99.5,101106.666666667,0.258351533333333,2.08,0
2024-01-31 05:00:00,-0.325,99.25,101087.5,0.42852525,2.76,0
2024-01-31 06:00:00,-0.125,98.075,101060,0.39678,2.64,0
2024-01-31 07:00:00,-0.05,97.7,101115,0.7797765,3.12,0
2024-01-31 08:00:00,0.5,94.825,101015,0.77072275,3.72,0
2024-01-31 09:00:00,2.4,87.5,100872.5,1.15489375,3.96,0
2024-01-31 10:00:00,5.125,77.55,100110,1.7602125,5.88,0
2024-01-31 11:00:00,2.8,87.9666666666667,100246.666666667,1.63211333333333,5.6,0
2024-01-31 12:00:00,3.225,88.025,100270,1.3474775,4.92,0
2024-01-31 13:00:00,3.5,87.3,100207.5,0.9524735,3.24,0
2024-01-31 14:00:00,4.23333333333333,84.6,100040,0.838590333333333,3.36,0
2024-01-31 15:00:00,2.65,91.65,100257.5,0.9511025,4.08,0
2024-01-31 16:00:00,1.825,94.65,100467.5,0.24604735,2.4,0
2024-01-31 17:00:00,0.675,96.425,100670,0.6817655,3.6,0
2024-01-31 18:00:00,-0.475,98.375,100872.5,0.3150695,2.28,0
2024-01-31 19:00:00,-0.15,98.025,100747.5,0.732012175,3.24,0
2024-01-31 20:00:00,0.6,99.175,100515,0.536019625,2.64,0
2024-01-31 21:00:00,0.55,100,100347.5,0.5569815,2.52,0
2024-01-31 22:00:00,0.2,100,100266.666666667,0.901697333333333,3.2,0
2024-01-31 23:00:00,-0.366666666666667,99.4,100236.666666667,2.25607666666667,6.56,0
2024-02-01,-0.575,99.175,100257.5,1.476132,3.72,0
2024-02-01 01:00:00,-1.3,98.675,100305,1.7622355,5.16,0
2024-02-01 02:00:00,-1.275,98.05,100330,1.70035625,5.76,0
2024-02-01 03:00:00,-1.35,97.95,100297.5,1.8970205,6,0
2024-02-01 04:00:00,-0.725,98.425,100217.5,1.06942375,4.44,0
2024-02-01 05:00:00,-0.275,98.8,100112.5,1.14377275,4.56,0
2024-02-01 06:00:00,0.725,98.475,100005,1.1561105,4.32,0
2024-02-01 07:00:00,2.9,97,99817.5,1.39067325,4.44,0
2024-02-01 08:00:00,5.33333333333333,91.7,99490,2.95469333333333,7.68,0
2024-02-01 09:00:00,7.275,86.075,99200,1.7792675,6,0
2024-02-01 10:00:00,8.1,85.1,98885,3.05989,9.96,0.0875
2024-02-01 11:00:00,9.225,74.775,98692.5,4.11265,13.8,0
2024-02-01 12:00:00,8.9,70.825,98645,4.23949,12.36,0
2024-02-01 13:00:00,9.575,68.8,98565,4.81318,14.88,0
2024-02-01 14:00:00,8.625,71.825,98727.5,4.7409675,14.28,0
2024-02-01 15:00:00,7.55,73.075,99082.5,3.5733625,13.68,0
2024-02-01 16:00:00,7.175,70,99327.5,3.4347075,12.6,0
2024-02-01 17:00:00,6.9,69.2,99467.5,2.9929775,10.56,0
2024-02-01 18:00:00,6.675,68.9,99482.5,2.9613075,10.44,0
2024-02-01 19:00:00,6.4,70.0666666666667,99526.6666666667,2.53137666666667,7.84,0
2024-02-01 20:00:00,6.2,71.575,99592.5,2.4087325,7.92,0
2024-02-01 21:00:00,6.25,69.25,99620,3.3672275,12.48,0
2024-02-01 22:00:00,5.93333333333333,70.6,99653.3333333333,3.40362333333333,12,0
2024-02-01 23:00:00,5.575,72.625,99750,3.095025,10.92,0
2024-02-02,5.425,73.575,99767.5,3.109,11.04,0
2024-02-02 01:00:00,5.3,74.25,99765,3.7290225,13.32,0
2024-02-02 02:00:00,5.05,76.55,99777.5,3.773485,12.84,0
2024-02-02 03:00:00,5.075,77.75,99782.5,4.9440375,15,0
2024-02-02 04:00:00,5.1,77.175,99777.5,5.1701225,14.76,0
2024-02-02 05:00:00,5.03333333333333,76.9666666666667,99820,2.70122333333333,9.76,0
2024-02-02 06:00:00,4.9,76.6,99817.5,2.9441125,8.64,0
2024-02-02 07:00:00,4.55,78.15,99835,2.700895,8.04,0
2024-02-02 08:00:00,5.1,75.9,99767.5,2.9073675,8.64,0
2024-02-02 09:00:00,6.45,69.725,99502.5,3.9156175,11.52,0
2024-02-02 10:00:00,7.075,68.75,99255,4.5193675,13.44,0
2024-02-02 11:00:00,6.775,72.625,99130,4.60957,14.28,0
2024-02-02 12:00:00,7,73.7,99022.5,5.702615,16.08,0
2024-02-02 13:00:00,7.875,67.55,98850,4.091145,12.6,0
2024-02-02 14:00:00,7.875,66.35,98732.5,5.430105,14.64,0
2024-02-02 15:00:00,7.6,67.8666666666667,98730,4.95817333333333,14.4,0
2024-02-02 16:00:00,6.9,74.125,98812.5,4.84933,13.2,0
2024-02-02 17:00:00,6.275,78.1,98967.5,4.9090575,13.8,0
2024-02-02 18:00:00,6.425,78.125,98962.5,6.27136,15.96,0
2024-02-02 19:00:00,6.6,78.5,98947.5,5.0470375,13.92,0
2024-02-02 20:00:00,7,77.075,98912.5,4.858685,13.92,0
2024-02-02 21:00:00,7.8,75.15,98775,5.1143325,15.36,0
2024-02-02 22:00:00,9.63333333333333,70.7,98516.6666666667,6.69904333333333,21.6,0
2024-02-02 23:00:00,9.325,73.95,98457.5,6.403275,18.6,0
2024-02-03,9.23333333333333,76.3333333333333,98433.3333333333,5.57557,17.12,0
2024-02-03 01:00:00,9.35,77.075,98450,4.8314625,15.96,0
2024-02-03 02:00:00,9.65,76.55,98415,6.068575,23.28,0
2024-02-03 03:00:00,9.7,76.65,98365,5.362,18.96,0
2024-02-03 04:00:00,9.725,77.075,98377.5,5.05957,16.08,0
